filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
4504_315.jpg,65314,{},1,0,"{""name"":""point"",""cx"":338,""cy"":415}","{""Present Curb Ramp"":""2""}"
4615_45.jpg,67259,{},1,0,"{""name"":""point"",""cx"":515,""cy"":409}","{""Present Curb Ramp"":""1""}"
4615_135.jpg,42281,{},0,0,{},{}
4615_225.jpg,56909,{},0,0,{},{}
4615_315.jpg,66583,{},1,0,"{""name"":""point"",""cx"":504,""cy"":622}","{""Present Curb Ramp"":""2""}"
4639_45.jpg,50288,{},1,0,"{""name"":""point"",""cx"":71,""cy"":436}","{""Present Curb Ramp"":""1""}"
4639_135.jpg,47167,{},1,0,"{""name"":""point"",""cx"":281,""cy"":634}","{""Present Curb Ramp"":""1""}"
4639_225.jpg,54483,{},1,0,"{""name"":""point"",""cx"":267,""cy"":393}","{""Missing Curb Ramp"":"""",""Present Curb Ramp"":""2""}"
4639_315.jpg,57694,{},0,0,{},{}
4698_45.jpg,50584,{},1,0,"{""name"":""point"",""cx"":25,""cy"":406}","{""Present Curb Ramp"":""1""}"
4698_135.jpg,56185,{},2,0,"{""name"":""point"",""cx"":338,""cy"":364}","{""Present Curb Ramp"":""1""}"
4698_135.jpg,56185,{},2,1,"{""name"":""point"",""cx"":567,""cy"":399}","{""Present Curb Ramp"":""1""}"
4698_225.jpg,56202,{},0,0,{},{}
4698_315.jpg,63153,{},0,0,{},{}
4845_45.jpg,95663,{},0,0,{},{}
4845_135.jpg,92426,{},0,0,{},{}
4845_225.jpg,100216,{},1,0,"{""name"":""point"",""cx"":439,""cy"":462}","{""Present Curb Ramp"":""2""}"
4845_315.jpg,61462,{},1,0,"{""name"":""point"",""cx"":331,""cy"":421}","{""Present Curb Ramp"":""2""}"
4846_45.jpg,62819,{},0,0,{},{}
4846_135.jpg,56456,{},0,0,{},{}
4846_225.jpg,65211,{},1,0,"{""name"":""point"",""cx"":555,""cy"":615}","{""Present Curb Ramp"":""1""}"
4846_315.jpg,63577,{},1,0,"{""name"":""point"",""cx"":512,""cy"":406}","{""Present Curb Ramp"":""2""}"
4882_45.jpg,49907,{},0,0,{},{}
4882_135.jpg,76235,{},1,0,"{""name"":""point"",""cx"":53,""cy"":521}","{""Present Curb Ramp"":""1""}"
4882_225.jpg,62182,{},2,0,"{""name"":""point"",""cx"":534,""cy"":563}","{""Missing Curb Ramp"":""2""}"
4882_225.jpg,62182,{},2,1,"{""name"":""point"",""cx"":345,""cy"":436}","{""Surface Problem"":""1""}"
4882_315.jpg,70443,{},0,0,{},{}
4903_45.jpg,62393,{},2,0,"{""name"":""point"",""cx"":327,""cy"":415}","{""Present Curb Ramp"":""3""}"
4903_45.jpg,62393,{},2,1,"{""name"":""point"",""cx"":397,""cy"":420}","{""Present Curb Ramp"":""1""}"
4903_135.jpg,52783,{},1,0,"{""name"":""point"",""cx"":321,""cy"":405}","{""Present Curb Ramp"":""1""}"
4903_225.jpg,54776,{},1,0,"{""name"":""point"",""cx"":206,""cy"":429}","{""Present Curb Ramp"":""1""}"
4903_315.jpg,62109,{},1,0,"{""name"":""point"",""cx"":312,""cy"":437}","{""Present Curb Ramp"":""1""}"
4913_45.jpg,46894,{},1,0,"{""name"":""point"",""cx"":280,""cy"":388}","{""Present Curb Ramp"":""1""}"
4913_135.jpg,53900,{},1,0,"{""name"":""point"",""cx"":291,""cy"":414}","{""Present Curb Ramp"":""3""}"
4913_225.jpg,57293,{},1,0,"{""name"":""point"",""cx"":331,""cy"":402}","{""Present Curb Ramp"":""2""}"
4913_315.jpg,61142,{},0,0,{},{}
4918_45.jpg,55069,{},0,0,{},{}
4918_135.jpg,86121,{},2,0,"{""name"":""point"",""cx"":446,""cy"":422}","{""Present Curb Ramp"":""2""}"
4918_135.jpg,86121,{},2,1,"{""name"":""point"",""cx"":382,""cy"":425}","{""Missing Curb Ramp"":""2""}"
4918_225.jpg,69028,{},1,0,"{""name"":""point"",""cx"":230,""cy"":411}","{""Present Curb Ramp"":""2""}"
4918_315.jpg,74419,{},1,0,"{""name"":""point"",""cx"":164,""cy"":395}","{""Present Curb Ramp"":""1""}"
4955_45.jpg,63176,{},1,0,"{""name"":""point"",""cx"":282,""cy"":422}","{""Present Curb Ramp"":""2""}"
4955_135.jpg,54853,{},2,0,"{""name"":""point"",""cx"":209,""cy"":451}","{""Present Curb Ramp"":""2""}"
4955_135.jpg,54853,{},2,1,"{""name"":""point"",""cx"":106,""cy"":452}","{""Missing Curb Ramp"":""3""}"
4955_225.jpg,99697,{},1,0,"{""name"":""point"",""cx"":441,""cy"":447}","{""Present Curb Ramp"":""2""}"
4955_315.jpg,72902,{},1,0,"{""name"":""point"",""cx"":344,""cy"":426}","{""Present Curb Ramp"":""2""}"
5136_45.jpg,51605,{},1,0,"{""name"":""point"",""cx"":334,""cy"":404}","{""Present Curb Ramp"":""2""}"
5136_135.jpg,61815,{},2,0,"{""name"":""point"",""cx"":200,""cy"":428}","{""Present Curb Ramp"":""1""}"
5136_135.jpg,61815,{},2,1,"{""name"":""point"",""cx"":283,""cy"":423}","{""Missing Curb Ramp"":""2""}"
5136_225.jpg,81328,{},1,0,"{""name"":""point"",""cx"":270,""cy"":486}","{""Present Curb Ramp"":""2""}"
5136_315.jpg,55020,{},2,0,"{""name"":""point"",""cx"":442,""cy"":442}","{""Present Curb Ramp"":""2""}"
5136_315.jpg,55020,{},2,1,"{""name"":""point"",""cx"":500,""cy"":402}","{""Surface Problem"":""1""}"
5194_45.jpg,66966,{},1,0,"{""name"":""point"",""cx"":246,""cy"":399}","{""Present Curb Ramp"":""2""}"
5194_135.jpg,59891,{},0,0,{},{}
5194_225.jpg,60455,{},1,0,"{""name"":""point"",""cx"":378,""cy"":425}","{""Present Curb Ramp"":""2""}"
5194_315.jpg,59402,{},1,0,"{""name"":""point"",""cx"":361,""cy"":398}","{""Present Curb Ramp"":""2""}"
5196_45.jpg,76601,{},2,0,"{""name"":""point"",""cx"":267,""cy"":422}","{""Present Curb Ramp"":""2""}"
5196_45.jpg,76601,{},2,1,"{""name"":""point"",""cx"":358,""cy"":428}","{""Missing Curb Ramp"":""3""}"
5196_135.jpg,54426,{},1,0,"{""name"":""point"",""cx"":389,""cy"":405}","{""Present Curb Ramp"":""2""}"
5196_225.jpg,51184,{},1,0,"{""name"":""point"",""cx"":266,""cy"":398}","{""Present Curb Ramp"":""3""}"
5196_315.jpg,68381,{},1,0,"{""name"":""point"",""cx"":343,""cy"":418}","{""Present Curb Ramp"":""2""}"
5238_45.jpg,47443,{},2,0,"{""name"":""point"",""cx"":408,""cy"":395}","{""Surface Problem"":""3""}"
5238_45.jpg,47443,{},2,1,"{""name"":""point"",""cx"":312,""cy"":408}","{""Surface Problem"":""1""}"
5238_135.jpg,38771,{},1,0,"{""name"":""point"",""cx"":518,""cy"":419}","{""Present Curb Ramp"":""2""}"
5238_225.jpg,32472,{},1,0,"{""name"":""point"",""cx"":285,""cy"":391}","{""Present Curb Ramp"":""2""}"
5238_315.jpg,38719,{},4,0,"{""name"":""point"",""cx"":235,""cy"":400}","{""Present Curb Ramp"":""2""}"
5238_315.jpg,38719,{},4,1,"{""name"":""point"",""cx"":542,""cy"":480}","{""Surface Problem"":""2""}"
5238_315.jpg,38719,{},4,2,"{""name"":""point"",""cx"":395,""cy"":428}","{""Surface Problem"":""1""}"
5238_315.jpg,38719,{},4,3,"{""name"":""point"",""cx"":99,""cy"":347}","{""Obstacle"":""1""}"
5241_45.jpg,59490,{},2,0,"{""name"":""point"",""cx"":157,""cy"":438}","{""Present Curb Ramp"":""2""}"
5241_45.jpg,59490,{},2,1,"{""name"":""point"",""cx"":276,""cy"":448}","{""Missing Curb Ramp"":""2""}"
5241_135.jpg,48538,{},1,0,"{""name"":""point"",""cx"":384,""cy"":447}","{""Present Curb Ramp"":""2""}"
5241_225.jpg,49566,{},0,0,{},{}
5241_315.jpg,54762,{},1,0,"{""name"":""point"",""cx"":296,""cy"":408}","{""Present Curb Ramp"":""2""}"
5293_45.jpg,81623,{},0,0,{},{}
5293_135.jpg,60628,{},0,0,{},{}
5293_225.jpg,44614,{},0,0,{},{}
5293_315.jpg,62967,{},0,0,{},{}
5308_45.jpg,49516,{},1,0,"{""name"":""point"",""cx"":303,""cy"":411}","{""Present Curb Ramp"":""2""}"
5308_135.jpg,65690,{},1,0,"{""name"":""point"",""cx"":313,""cy"":425}","{""Present Curb Ramp"":""2""}"
5308_225.jpg,90807,{},1,0,"{""name"":""point"",""cx"":260,""cy"":454}","{""Present Curb Ramp"":""2""}"
5308_315.jpg,72915,{},1,0,"{""name"":""point"",""cx"":383,""cy"":422}","{""Present Curb Ramp"":""2""}"
5362_45.jpg,56633,{},1,0,"{""name"":""point"",""cx"":247,""cy"":433}","{""Present Curb Ramp"":""3""}"
5362_135.jpg,66440,{},5,0,"{""name"":""point"",""cx"":343,""cy"":460}","{""Present Curb Ramp"":""2""}"
5362_135.jpg,66440,{},5,1,"{""name"":""point"",""cx"":357,""cy"":424}","{""Surface Problem"":""2""}"
5362_135.jpg,66440,{},5,2,"{""name"":""point"",""cx"":384,""cy"":413}","{""Surface Problem"":""2""}"
5362_135.jpg,66440,{},5,3,"{""name"":""point"",""cx"":316,""cy"":423}","{""Surface Problem"":""2""}"
5362_135.jpg,66440,{},5,4,"{""name"":""point"",""cx"":288,""cy"":411}","{""Surface Problem"":""2""}"
5362_225.jpg,50731,{},1,0,"{""name"":""point"",""cx"":381,""cy"":443}","{""Present Curb Ramp"":""2""}"
5362_315.jpg,67650,{},2,0,"{""name"":""point"",""cx"":345,""cy"":414}","{""Present Curb Ramp"":""3""}"
5362_315.jpg,67650,{},2,1,"{""name"":""point"",""cx"":388,""cy"":390}","{""Surface Problem"":""1""}"
5373_45.jpg,66508,{},1,0,"{""name"":""point"",""cx"":393,""cy"":454}","{""Present Curb Ramp"":""2""}"
5373_135.jpg,58764,{},1,0,"{""name"":""point"",""cx"":364,""cy"":414}","{""Present Curb Ramp"":""2""}"
5373_225.jpg,53505,{},1,0,"{""name"":""point"",""cx"":263,""cy"":419}","{""Present Curb Ramp"":""2""}"
5373_315.jpg,59189,{},4,0,"{""name"":""point"",""cx"":228,""cy"":455}","{""Present Curb Ramp"":""3""}"
5373_315.jpg,59189,{},4,1,"{""name"":""point"",""cx"":332,""cy"":454}","{""Missing Curb Ramp"":""3""}"
5373_315.jpg,59189,{},4,2,"{""name"":""point"",""cx"":235,""cy"":416}","{""Surface Problem"":""1""}"
5373_315.jpg,59189,{},4,3,"{""name"":""point"",""cx"":289,""cy"":420}","{""Surface Problem"":""1""}"
5443_45.jpg,68022,{},2,0,"{""name"":""point"",""cx"":130,""cy"":537}","{""Present Curb Ramp"":""1""}"
5443_45.jpg,68022,{},2,1,"{""name"":""point"",""cx"":490,""cy"":414}","{""Present Curb Ramp"":""1""}"
5443_135.jpg,69609,{},1,0,"{""name"":""point"",""cx"":356,""cy"":374}","{""Present Curb Ramp"":""1""}"
5443_225.jpg,84464,{},1,0,"{""name"":""point"",""cx"":157,""cy"":425}","{""Present Curb Ramp"":""1""}"
5443_315.jpg,63818,{},1,0,"{""name"":""point"",""cx"":423,""cy"":607}","{""Present Curb Ramp"":""1""}"
5476_45.jpg,78630,{},1,0,"{""name"":""point"",""cx"":596,""cy"":536}","{""Present Curb Ramp"":""1""}"
5476_135.jpg,67956,{},1,0,"{""name"":""point"",""cx"":126,""cy"":465}","{""Surface Problem"":""1""}"
5476_225.jpg,72782,{},2,0,"{""name"":""point"",""cx"":594,""cy"":519}","{""Surface Problem"":""1""}"
5476_225.jpg,72782,{},2,1,"{""name"":""point"",""cx"":518,""cy"":500}","{""Surface Problem"":""1""}"
5476_315.jpg,76672,{},0,0,{},{}
5601_45.jpg,52863,{},2,0,"{""name"":""point"",""cx"":566,""cy"":461}","{""Surface Problem"":""3""}"
5601_45.jpg,52863,{},2,1,"{""name"":""point"",""cx"":190,""cy"":388}","{""Present Curb Ramp"":""2""}"
5601_135.jpg,52259,{},0,0,{},{}
5601_225.jpg,53930,{},2,0,"{""name"":""point"",""cx"":519,""cy"":404}","{""No Sidewalk"":""1""}"
5601_225.jpg,53930,{},2,1,"{""name"":""point"",""cx"":512,""cy"":367}","{""No Sidewalk"":""1""}"
5601_315.jpg,48714,{},4,0,"{""name"":""point"",""cx"":52,""cy"":428}","{""Surface Problem"":""2""}"
5601_315.jpg,48714,{},4,1,"{""name"":""point"",""cx"":108,""cy"":427}","{""Missing Curb Ramp"":""3""}"
5601_315.jpg,48714,{},4,2,"{""name"":""point"",""cx"":427,""cy"":376}","{""Present Curb Ramp"":""1""}"
5601_315.jpg,48714,{},4,3,"{""name"":""point"",""cx"":370,""cy"":374}","{""Surface Problem"":""2""}"
5832_45.jpg,88048,{},1,0,"{""name"":""point"",""cx"":127,""cy"":523}","{""Present Curb Ramp"":""2""}"
5832_135.jpg,63804,{},1,0,"{""name"":""point"",""cx"":529,""cy"":459}","{""Present Curb Ramp"":""1""}"
5832_225.jpg,71363,{},1,0,"{""name"":""point"",""cx"":367,""cy"":397}","{""Present Curb Ramp"":""2""}"
5832_315.jpg,71077,{},1,0,"{""name"":""point"",""cx"":237,""cy"":409}","{""Present Curb Ramp"":""2""}"
6052_45.jpg,52684,{},1,0,"{""name"":""point"",""cx"":242,""cy"":400}","{""Present Curb Ramp"":""1""}"
6052_135.jpg,56982,{},3,0,"{""name"":""point"",""cx"":334,""cy"":423}","{""Present Curb Ramp"":""2""}"
6052_135.jpg,56982,{},3,1,"{""name"":""point"",""cx"":172,""cy"":375}","{""Obstacle"":""2""}"
6052_135.jpg,56982,{},3,2,"{""name"":""point"",""cx"":409,""cy"":412}","{""Obstacle"":""1""}"
6052_225.jpg,59237,{},2,0,"{""name"":""point"",""cx"":163,""cy"":461}","{""Present Curb Ramp"":""2""}"
6052_225.jpg,59237,{},2,1,"{""name"":""point"",""cx"":330,""cy"":422}","{""Obstacle"":""1""}"
6052_315.jpg,57083,{},1,0,"{""name"":""point"",""cx"":451,""cy"":412}","{""Present Curb Ramp"":""2""}"
6053_45.jpg,63979,{},1,0,"{""name"":""point"",""cx"":125,""cy"":388}","{""Surface Problem"":""1""}"
6053_135.jpg,61545,{},2,0,"{""name"":""point"",""cx"":346,""cy"":483}","{""Occlusion"":""1""}"
6053_135.jpg,61545,{},2,1,"{""name"":""point"",""cx"":464,""cy"":416}","{""Surface Problem"":""2""}"
6053_225.jpg,88392,{},4,0,"{""name"":""point"",""cx"":485,""cy"":609}","{""Surface Problem"":""2""}"
6053_225.jpg,88392,{},4,1,"{""name"":""point"",""cx"":591,""cy"":597}","{""Surface Problem"":""2""}"
6053_225.jpg,88392,{},4,2,"{""name"":""point"",""cx"":143,""cy"":404}","{""Obstacle"":""3""}"
6053_225.jpg,88392,{},4,3,"{""name"":""point"",""cx"":47,""cy"":343}","{""Obstacle"":""2""}"
6053_315.jpg,68391,{},1,0,"{""name"":""point"",""cx"":458,""cy"":429}","{""Present Curb Ramp"":""2""}"
6084_45.jpg,54808,{},0,0,{},{}
6084_135.jpg,60464,{},0,0,{},{}
6084_225.jpg,54455,{},3,0,"{""name"":""point"",""cx"":444,""cy"":437}","{""Present Curb Ramp"":""1""}"
6084_225.jpg,54455,{},3,1,"{""name"":""point"",""cx"":463,""cy"":409}","{""Surface Problem"":""1""}"
6084_225.jpg,54455,{},3,2,"{""name"":""point"",""cx"":480,""cy"":400}","{""Surface Problem"":""1""}"
6084_315.jpg,55082,{},3,0,"{""name"":""point"",""cx"":335,""cy"":408}","{""Present Curb Ramp"":""2""}"
6084_315.jpg,55082,{},3,1,"{""name"":""point"",""cx"":289,""cy"":389}","{""Surface Problem"":""2""}"
6084_315.jpg,55082,{},3,2,"{""name"":""point"",""cx"":244,""cy"":376}","{""Surface Problem"":""2""}"
6090_45.jpg,51256,{},0,0,{},{}
6090_135.jpg,56703,{},1,0,"{""name"":""point"",""cx"":628,""cy"":390}","{""No Sidewalk"":""3""}"
6090_225.jpg,83829,{},4,0,"{""name"":""point"",""cx"":51,""cy"":561}","{""Present Curb Ramp"":""1""}"
6090_225.jpg,83829,{},4,1,"{""name"":""point"",""cx"":185,""cy"":495}","{""Surface Problem"":""1""}"
6090_225.jpg,83829,{},4,2,"{""name"":""point"",""cx"":406,""cy"":434}","{""Surface Problem"":""1""}"
6090_225.jpg,83829,{},4,3,"{""name"":""point"",""cx"":81,""cy"":461}","{""Surface Problem"":""2""}"
6090_315.jpg,86042,{},1,0,"{""name"":""point"",""cx"":515,""cy"":445}","{""Surface Problem"":""1""}"
6099_45.jpg,68807,{},0,0,{},{}
6099_135.jpg,53772,{},3,0,"{""name"":""point"",""cx"":84,""cy"":563}","{""Missing Curb Ramp"":""3""}"
6099_135.jpg,53772,{},3,1,"{""name"":""point"",""cx"":142,""cy"":475}","{""Missing Curb Ramp"":""3""}"
6099_135.jpg,53772,{},3,2,"{""name"":""point"",""cx"":419,""cy"":411}","{""Present Curb Ramp"":""2""}"
6099_225.jpg,57741,{},1,0,"{""name"":""point"",""cx"":267,""cy"":405}","{""Present Curb Ramp"":""1""}"
6099_315.jpg,64537,{},0,0,{},{}
6343_45.jpg,56021,{},2,0,"{""name"":""point"",""cx"":290,""cy"":399}","{""Present Curb Ramp"":""2""}"
6343_45.jpg,56021,{},2,1,"{""name"":""point"",""cx"":230,""cy"":389}","{""Surface Problem"":""1""}"
6343_135.jpg,45120,{},2,0,"{""name"":""point"",""cx"":352,""cy"":394}","{""Present Curb Ramp"":""2""}"
6343_135.jpg,45120,{},2,1,"{""name"":""point"",""cx"":368,""cy"":383}","{""Surface Problem"":""2""}"
6343_225.jpg,47747,{},2,0,"{""name"":""point"",""cx"":228,""cy"":408}","{""Present Curb Ramp"":""2""}"
6343_225.jpg,47747,{},2,1,"{""name"":""point"",""cx"":233,""cy"":384}","{""Obstacle"":""1""}"
6343_315.jpg,70236,{},1,0,"{""name"":""point"",""cx"":401,""cy"":412}","{""Present Curb Ramp"":""2""}"
6451_45.jpg,45971,{},2,0,"{""name"":""point"",""cx"":348,""cy"":390}","{""Obstacle"":""1""}"
6451_45.jpg,45971,{},2,1,"{""name"":""point"",""cx"":269,""cy"":403}","{""Present Curb Ramp"":""2""}"
6451_135.jpg,60144,{},2,0,"{""name"":""point"",""cx"":166,""cy"":450}","{""Present Curb Ramp"":""2""}"
6451_135.jpg,60144,{},2,1,"{""name"":""point"",""cx"":268,""cy"":420}","{""Surface Problem"":""1""}"
6451_225.jpg,70201,{},2,0,"{""name"":""point"",""cx"":414,""cy"":473}","{""Present Curb Ramp"":""2""}"
6451_225.jpg,70201,{},2,1,"{""name"":""point"",""cx"":230,""cy"":397}","{""Surface Problem"":""1""}"
6451_315.jpg,45693,{},1,0,"{""name"":""point"",""cx"":416,""cy"":415}","{""Present Curb Ramp"":""2""}"
6461_45.jpg,58614,{},2,0,"{""name"":""point"",""cx"":239,""cy"":425}","{""Present Curb Ramp"":""3""}"
6461_45.jpg,58614,{},2,1,"{""name"":""point"",""cx"":319,""cy"":414}","{""Surface Problem"":""1""}"
6461_135.jpg,49457,{},2,0,"{""name"":""point"",""cx"":459,""cy"":399}","{""Present Curb Ramp"":""1""}"
6461_135.jpg,49457,{},2,1,"{""name"":""point"",""cx"":377,""cy"":402}","{""Missing Curb Ramp"":""1""}"
6461_225.jpg,47703,{},1,0,"{""name"":""point"",""cx"":197,""cy"":407}","{""Present Curb Ramp"":""2""}"
6461_315.jpg,50951,{},2,0,"{""name"":""point"",""cx"":358,""cy"":416}","{""Present Curb Ramp"":""2""}"
6461_315.jpg,50951,{},2,1,"{""name"":""point"",""cx"":260,""cy"":402}","{""Obstacle"":""1""}"
6505_45.jpg,8840,{},0,0,{},{}
6505_135.jpg,8840,{},0,0,{},{}
6505_225.jpg,8840,{},0,0,{},{}
6505_315.jpg,8840,{},0,0,{},{}
6520_45.jpg,83271,{},0,0,{},{}
6520_135.jpg,55316,{},2,0,"{""name"":""point"",""cx"":541,""cy"":458}","{""Present Curb Ramp"":""1""}"
6520_135.jpg,55316,{},2,1,"{""name"":""point"",""cx"":588,""cy"":423}","{""Obstacle"":""1""}"
6520_225.jpg,53603,{},1,0,"{""name"":""point"",""cx"":374,""cy"":397}","{""Present Curb Ramp"":""2""}"
6520_315.jpg,62710,{},1,0,"{""name"":""point"",""cx"":250,""cy"":384}","{""Present Curb Ramp"":""2""}"
6523_45.jpg,68099,{},2,0,"{""name"":""point"",""cx"":359,""cy"":429}","{""Present Curb Ramp"":""2""}"
6523_45.jpg,68099,{},2,1,"{""name"":""point"",""cx"":170,""cy"":371}","{""Occlusion"":""1""}"
6523_135.jpg,65815,{},1,0,"{""name"":""point"",""cx"":298,""cy"":423}","{""Present Curb Ramp"":""2""}"
6523_225.jpg,71938,{},1,0,"{""name"":""point"",""cx"":249,""cy"":448}","{""Present Curb Ramp"":""2""}"
6523_315.jpg,63519,{},1,0,"{""name"":""point"",""cx"":374,""cy"":447}","{""Present Curb Ramp"":""2""}"
6524_45.jpg,81966,{},0,0,{},{}
6524_135.jpg,91711,{},0,0,{},{}
6524_225.jpg,77727,{},0,0,{},{}
6524_315.jpg,83096,{},1,0,"{""name"":""point"",""cx"":38,""cy"":452}","{""Surface Problem"":""2""}"
6529_45.jpg,57800,{},2,0,"{""name"":""point"",""cx"":355,""cy"":428}","{""Present Curb Ramp"":""2""}"
6529_45.jpg,57800,{},2,1,"{""name"":""point"",""cx"":471,""cy"":369}","{""Occlusion"":""1""}"
6529_135.jpg,52436,{},1,0,"{""name"":""point"",""cx"":326,""cy"":430}","{""Present Curb Ramp"":""2""}"
6529_225.jpg,61463,{},1,0,"{""name"":""point"",""cx"":281,""cy"":426}","{""Present Curb Ramp"":""2""}"
6529_315.jpg,64095,{},1,0,"{""name"":""point"",""cx"":339,""cy"":429}","{""Present Curb Ramp"":""2""}"
6549_45.jpg,57646,{},2,0,"{""name"":""point"",""cx"":418,""cy"":424}","{""Present Curb Ramp"":""2""}"
6549_45.jpg,57646,{},2,1,"{""name"":""point"",""cx"":350,""cy"":384}","{""Surface Problem"":""1""}"
6549_135.jpg,56709,{},1,0,"{""name"":""point"",""cx"":325,""cy"":406}","{""Present Curb Ramp"":""2""}"
6549_225.jpg,51063,{},1,0,"{""name"":""point"",""cx"":286,""cy"":409}","{""Present Curb Ramp"":""2""}"
6549_315.jpg,62633,{},1,0,"{""name"":""point"",""cx"":199,""cy"":441}","{""Present Curb Ramp"":""2""}"
6653_45.jpg,49959,{},0,0,{},{}
6653_135.jpg,50914,{},2,0,"{""name"":""point"",""cx"":232,""cy"":445}","{""Present Curb Ramp"":""2""}"
6653_135.jpg,50914,{},2,1,"{""name"":""point"",""cx"":369,""cy"":400}","{""Surface Problem"":""1""}"
6653_225.jpg,64393,{},2,0,"{""name"":""point"",""cx"":448,""cy"":427}","{""Present Curb Ramp"":""2""}"
6653_225.jpg,64393,{},2,1,"{""name"":""point"",""cx"":533,""cy"":403}","{""Surface Problem"":""1""}"
6653_315.jpg,50050,{},1,0,"{""name"":""point"",""cx"":461,""cy"":371}","{""Obstacle"":""1""}"
6662_45.jpg,90096,{},1,0,"{""name"":""point"",""cx"":203,""cy"":438}","{""Present Curb Ramp"":""2""}"
6662_135.jpg,62500,{},1,0,"{""name"":""point"",""cx"":386,""cy"":457}","{""Present Curb Ramp"":""2""}"
6662_225.jpg,54408,{},1,0,"{""name"":""point"",""cx"":381,""cy"":434}","{""Present Curb Ramp"":""3""}"
6662_315.jpg,53582,{},2,0,"{""name"":""point"",""cx"":300,""cy"":411}","{""Present Curb Ramp"":""2""}"
6662_315.jpg,53582,{},2,1,"{""name"":""point"",""cx"":342,""cy"":392}","{""Surface Problem"":""1""}"
6713_45.jpg,54307,{},3,0,"{""name"":""point"",""cx"":513,""cy"":360}","{""Obstacle"":""1""}"
6713_45.jpg,54307,{},3,1,"{""name"":""point"",""cx"":52,""cy"":382}","{""Missing Curb Ramp"":""2""}"
6713_45.jpg,54307,{},3,2,"{""name"":""point"",""cx"":364,""cy"":397}","{""Missing Curb Ramp"":""2""}"
6713_135.jpg,58054,{},2,0,"{""name"":""point"",""cx"":175,""cy"":376}","{""Present Curb Ramp"":""2""}"
6713_135.jpg,58054,{},2,1,"{""name"":""point"",""cx"":621,""cy"":504}","{""Present Curb Ramp"":""2""}"
6713_225.jpg,55655,{},1,0,"{""name"":""point"",""cx"":6,""cy"":386}","{""Surface Problem"":""1""}"
6713_315.jpg,53202,{},1,0,"{""name"":""point"",""cx"":328,""cy"":391}","{""Present Curb Ramp"":""2""}"
7090_45.jpg,88140,{},0,0,{},{}
7090_135.jpg,85222,{},0,0,{},{}
7090_225.jpg,79262,{},2,0,"{""name"":""point"",""cx"":87,""cy"":489}","{""Present Curb Ramp"":""2""}"
7090_225.jpg,79262,{},2,1,"{""name"":""point"",""cx"":430,""cy"":386}","{""Present Curb Ramp"":""2""}"
7090_315.jpg,83972,{},2,0,"{""name"":""point"",""cx"":186,""cy"":391}","{""Present Curb Ramp"":""2""}"
7090_315.jpg,83972,{},2,1,"{""name"":""point"",""cx"":516,""cy"":518}","{""Present Curb Ramp"":""2""}"
7108_45.jpg,46607,{},1,0,"{""name"":""point"",""cx"":282,""cy"":386}","{""Present Curb Ramp"":""2""}"
7108_135.jpg,41127,{},1,0,"{""name"":""point"",""cx"":285,""cy"":403}","{""Present Curb Ramp"":""2""}"
7108_225.jpg,52467,{},2,0,"{""name"":""point"",""cx"":127,""cy"":470}","{""Present Curb Ramp"":""2""}"
7108_225.jpg,52467,{},2,1,"{""name"":""point"",""cx"":513,""cy"":360}","{""Obstacle"":""2""}"
7108_315.jpg,46987,{},2,0,"{""name"":""point"",""cx"":501,""cy"":417}","{""Present Curb Ramp"":""2""}"
7108_315.jpg,46987,{},2,1,"{""name"":""point"",""cx"":419,""cy"":405}","{""Obstacle"":""2""}"
7220_45.jpg,58403,{},4,0,"{""name"":""point"",""cx"":132,""cy"":380}","{""Surface Problem"":""4""}"
7220_45.jpg,58403,{},4,1,"{""name"":""point"",""cx"":154,""cy"":393}","{""Surface Problem"":""3""}"
7220_45.jpg,58403,{},4,2,"{""name"":""point"",""cx"":524,""cy"":555}","{""Present Curb Ramp"":""2""}"
7220_45.jpg,58403,{},4,3,"{""name"":""point"",""cx"":627,""cy"":413}","{""Surface Problem"":""1""}"
7220_135.jpg,47877,{},2,0,"{""name"":""point"",""cx"":74,""cy"":577}","{""Surface Problem"":""2""}"
7220_135.jpg,47877,{},2,1,"{""name"":""point"",""cx"":403,""cy"":427}","{""Surface Problem"":""1""}"
7220_225.jpg,65108,{},4,0,"{""name"":""point"",""cx"":221,""cy"":440}","{""Surface Problem"":""2""}"
7220_225.jpg,65108,{},4,1,"{""name"":""point"",""cx"":123,""cy"":389}","{""Surface Problem"":""3""}"
7220_225.jpg,65108,{},4,2,"{""name"":""point"",""cx"":605,""cy"":488}","{""Surface Problem"":""2""}"
7220_225.jpg,65108,{},4,3,"{""name"":""point"",""cx"":598,""cy"":531}","{""Surface Problem"":""2""}"
7220_315.jpg,67206,{},3,0,"{""name"":""point"",""cx"":189,""cy"":542}","{""Missing Curb Ramp"":""2""}"
7220_315.jpg,67206,{},3,1,"{""name"":""point"",""cx"":33,""cy"":493}","{""Surface Problem"":""2""}"
7220_315.jpg,67206,{},3,2,"{""name"":""point"",""cx"":510,""cy"":397}","{""Present Curb Ramp"":""1""}"
7295_45.jpg,50812,{},1,0,"{""name"":""point"",""cx"":298,""cy"":426}","{""Present Curb Ramp"":""1""}"
7295_135.jpg,42469,{},1,0,"{""name"":""point"",""cx"":508,""cy"":360}","{""Present Curb Ramp"":""2""}"
7295_225.jpg,46814,{},0,0,{},{}
