pano_id,cx,cy,label,heading,img_id,pano_yaw_deg
-EoMxQkF8W9E6G_vI6RVgQ,,,,135,2275_135,93.45
-EoMxQkF8W9E6G_vI6RVgQ,,,,225,2275_225,93.45
-EoMxQkF8W9E6G_vI6RVgQ,,,,315,2275_315,93.45
iB--0XIsZwDfh53RE9Tjxg,,,,45,2276_45,205.67
iB--0XIsZwDfh53RE9Tjxg,,,,135,2276_135,205.67
iB--0XIsZwDfh53RE9Tjxg,,,,225,2276_225,205.67
iB--0XIsZwDfh53RE9Tjxg,,,,315,2276_315,205.67
zEykwyHhV5kV3wIqWAYFNA,,,,45,2277_45,91.299995
zEykwyHhV5kV3wIqWAYFNA,,,,135,2277_135,91.299995
zEykwyHhV5kV3wIqWAYFNA,,,,225,2277_225,91.299995
zEykwyHhV5kV3wIqWAYFNA,,,,315,2277_315,91.299995
2STOwEtb6fRX2K1AMJrzGg,,,,45,2278_45,267.72
2STOwEtb6fRX2K1AMJrzGg,,,,135,2278_135,267.72
2STOwEtb6fRX2K1AMJrzGg,,,,225,2278_225,267.72
2STOwEtb6fRX2K1AMJrzGg,,,,315,2278_315,267.72
5BKy1-Ufr2qdK0QFHD6XlQ,,,,45,2279_45,92.15999599999999
5BKy1-Ufr2qdK0QFHD6XlQ,,,,135,2279_135,92.15999599999999
5BKy1-Ufr2qdK0QFHD6XlQ,,,,225,2279_225,92.15999599999999
5BKy1-Ufr2qdK0QFHD6XlQ,,,,315,2279_315,92.15999599999999
r6avt245xlamA2Zm56Kc_g,,,,45,228_45,211.81
r6avt245xlamA2Zm56Kc_g,,,,135,228_135,211.81
r6avt245xlamA2Zm56Kc_g,,,,225,228_225,211.81
r6avt245xlamA2Zm56Kc_g,,,,315,228_315,211.81
3ZvyvB7uYfXLAS7_w4a9LA,,,,45,2280_45,90.93
3ZvyvB7uYfXLAS7_w4a9LA,,,,135,2280_135,90.93
3ZvyvB7uYfXLAS7_w4a9LA,,,,225,2280_225,90.93
3ZvyvB7uYfXLAS7_w4a9LA,,,,315,2280_315,90.93
C6sxJv9r7ryv_ukfF0DUgA,,,,45,2281_45,140.92
C6sxJv9r7ryv_ukfF0DUgA,,,,135,2281_135,140.92
C6sxJv9r7ryv_ukfF0DUgA,,,,225,2281_225,140.92
C6sxJv9r7ryv_ukfF0DUgA,,,,315,2281_315,140.92
EVkv03spFR3OAXjB4mKMnA,,,,45,2282_45,268.72997999999995
EVkv03spFR3OAXjB4mKMnA,,,,135,2282_135,268.72997999999995
EVkv03spFR3OAXjB4mKMnA,,,,225,2282_225,268.72997999999995
EVkv03spFR3OAXjB4mKMnA,,,,315,2282_315,268.72997999999995
OKJNak0JYC6h7sBp5vg6ow,,,,45,2283_45,25.63
OKJNak0JYC6h7sBp5vg6ow,,,,135,2283_135,25.63
OKJNak0JYC6h7sBp5vg6ow,,,,225,2283_225,25.63
OKJNak0JYC6h7sBp5vg6ow,,,,315,2283_315,25.63
hi_ct2lhBLCw1ZaU29v-FA,,,,45,2284_45,181.59
hi_ct2lhBLCw1ZaU29v-FA,,,,135,2284_135,181.59
hi_ct2lhBLCw1ZaU29v-FA,,,,225,2284_225,181.59
hi_ct2lhBLCw1ZaU29v-FA,,,,315,2284_315,181.59
KrDNVpDDSDGEvBq9t7VWzA,,,,45,2285_45,108.07
KrDNVpDDSDGEvBq9t7VWzA,,,,135,2285_135,108.07
KrDNVpDDSDGEvBq9t7VWzA,,,,225,2285_225,108.07
KrDNVpDDSDGEvBq9t7VWzA,,,,315,2285_315,108.07
xiWckx3-d4Cp9Yix6chljA,,,,45,2286_45,270.54
xiWckx3-d4Cp9Yix6chljA,,,,135,2286_135,270.54
xiWckx3-d4Cp9Yix6chljA,,,,225,2286_225,270.54
xiWckx3-d4Cp9Yix6chljA,,,,315,2286_315,270.54
MYwVCUJWgdUHVwDon56xnQ,,,,45,2287_45,95.979996
MYwVCUJWgdUHVwDon56xnQ,,,,135,2287_135,95.979996
MYwVCUJWgdUHVwDon56xnQ,,,,225,2287_225,95.979996
MYwVCUJWgdUHVwDon56xnQ,,,,315,2287_315,95.979996
TEOriGAGWkw_OLcjEqZdTg,,,,45,2288_45,130.39
TEOriGAGWkw_OLcjEqZdTg,,,,135,2288_135,130.39
TEOriGAGWkw_OLcjEqZdTg,,,,225,2288_225,130.39
TEOriGAGWkw_OLcjEqZdTg,,,,315,2288_315,130.39
GGqoZ2mlxzjhVlAbcWCaiA,,,,45,2289_45,96.00999499999999
GGqoZ2mlxzjhVlAbcWCaiA,,,,135,2289_135,96.00999499999999
GGqoZ2mlxzjhVlAbcWCaiA,,,,225,2289_225,96.00999499999999
GGqoZ2mlxzjhVlAbcWCaiA,,,,315,2289_315,96.00999499999999
_9OShkT8OyolgRA9X8miMQ,,,,45,229_45,45.01
_9OShkT8OyolgRA9X8miMQ,,,,135,229_135,45.01
_9OShkT8OyolgRA9X8miMQ,,,,225,229_225,45.01
_9OShkT8OyolgRA9X8miMQ,,,,315,229_315,45.01
LRV5x8ZJM1nQqoozJYkbjw,,,,45,2290_45,49.2
LRV5x8ZJM1nQqoozJYkbjw,,,,135,2290_135,49.2
LRV5x8ZJM1nQqoozJYkbjw,,,,225,2290_225,49.2
LRV5x8ZJM1nQqoozJYkbjw,,,,315,2290_315,49.2
MkTcYHaxWSMWXw-jFeaTyw,,,,45,2291_45,20.99
MkTcYHaxWSMWXw-jFeaTyw,,,,135,2291_135,20.99
MkTcYHaxWSMWXw-jFeaTyw,,,,225,2291_225,20.99
MkTcYHaxWSMWXw-jFeaTyw,,,,315,2291_315,20.99
rlHp2XwqN8ogb6YfSVUqAA,,,,45,2292_45,153.43
rlHp2XwqN8ogb6YfSVUqAA,,,,135,2292_135,153.43
rlHp2XwqN8ogb6YfSVUqAA,,,,225,2292_225,153.43
rlHp2XwqN8ogb6YfSVUqAA,,,,315,2292_315,153.43
zt9iP-jPn83lCUFy9AZR6g,,,,45,2293_45,96.0
zt9iP-jPn83lCUFy9AZR6g,,,,135,2293_135,96.0
zt9iP-jPn83lCUFy9AZR6g,,,,225,2293_225,96.0
zt9iP-jPn83lCUFy9AZR6g,,,,315,2293_315,96.0
zUWC7-o_m7yc-MenRuyEvA,,,,45,2294_45,244.12
zUWC7-o_m7yc-MenRuyEvA,,,,135,2294_135,244.12
zUWC7-o_m7yc-MenRuyEvA,,,,225,2294_225,244.12
zUWC7-o_m7yc-MenRuyEvA,,,,315,2294_315,244.12
fP5FDos8mPAjmrfxP0pkxg,,,,45,2295_45,121.95
fP5FDos8mPAjmrfxP0pkxg,,,,135,2295_135,121.95
fP5FDos8mPAjmrfxP0pkxg,,,,225,2295_225,121.95
fP5FDos8mPAjmrfxP0pkxg,,,,315,2295_315,121.95
Co7PCrab1G67UXmPCPhe1A,,,,45,2296_45,271.04
Co7PCrab1G67UXmPCPhe1A,,,,135,2296_135,271.04
Co7PCrab1G67UXmPCPhe1A,,,,225,2296_225,271.04
Co7PCrab1G67UXmPCPhe1A,,,,315,2296_315,271.04
NhuL_s3EKjc9_GfjIGal7Q,,,,45,2297_45,180.84999
NhuL_s3EKjc9_GfjIGal7Q,,,,135,2297_135,180.84999
NhuL_s3EKjc9_GfjIGal7Q,,,,225,2297_225,180.84999
NhuL_s3EKjc9_GfjIGal7Q,,,,315,2297_315,180.84999
KsELHD66bESr54m4oJ6mfg,,,,45,2298_45,310.1
KsELHD66bESr54m4oJ6mfg,,,,135,2298_135,310.1
KsELHD66bESr54m4oJ6mfg,,,,225,2298_225,310.1
KsELHD66bESr54m4oJ6mfg,,,,315,2298_315,310.1
Ako6P_rQhu_Ye93An68pxA,,,,45,2299_45,91.47
Ako6P_rQhu_Ye93An68pxA,,,,135,2299_135,91.47
Ako6P_rQhu_Ye93An68pxA,,,,225,2299_225,91.47
Ako6P_rQhu_Ye93An68pxA,,,,315,2299_315,91.47
VnGxMPCzKE23JeGXEA1nCg,,,,45,23_45,195.69
VnGxMPCzKE23JeGXEA1nCg,,,,135,23_135,195.69
VnGxMPCzKE23JeGXEA1nCg,,,,225,23_225,195.69
VnGxMPCzKE23JeGXEA1nCg,,,,315,23_315,195.69
ppkHssg9mAOlU0V1NbQktg,,,,45,230_45,170.72
ppkHssg9mAOlU0V1NbQktg,,,,135,230_135,170.72
ppkHssg9mAOlU0V1NbQktg,,,,225,230_225,170.72
ppkHssg9mAOlU0V1NbQktg,,,,315,230_315,170.72
5eN0K0nWtGthyseY-nCkqw,,,,45,2300_45,47.35
5eN0K0nWtGthyseY-nCkqw,,,,135,2300_135,47.35
5eN0K0nWtGthyseY-nCkqw,,,,225,2300_225,47.35
5eN0K0nWtGthyseY-nCkqw,,,,315,2300_315,47.35
JDJC7BO3adwF2dGtyNclfA,,,,45,2301_45,90.90999599999999
JDJC7BO3adwF2dGtyNclfA,,,,135,2301_135,90.90999599999999
JDJC7BO3adwF2dGtyNclfA,,,,225,2301_225,90.90999599999999
JDJC7BO3adwF2dGtyNclfA,,,,315,2301_315,90.90999599999999
DLHXUKvbdFqp8PmOJzqaxw,,,,45,2302_45,180.26
DLHXUKvbdFqp8PmOJzqaxw,,,,135,2302_135,180.26
DLHXUKvbdFqp8PmOJzqaxw,,,,225,2302_225,180.26
DLHXUKvbdFqp8PmOJzqaxw,,,,315,2302_315,180.26
2nkcm7rr8b-vJrsRrPl1tw,,,,45,2303_45,1.13
2nkcm7rr8b-vJrsRrPl1tw,,,,135,2303_135,1.13
2nkcm7rr8b-vJrsRrPl1tw,,,,225,2303_225,1.13
2nkcm7rr8b-vJrsRrPl1tw,,,,315,2303_315,1.13
zyakMdbsGHg5U7wzplNr7A,,,,45,2304_45,232.5
zyakMdbsGHg5U7wzplNr7A,,,,135,2304_135,232.5
zyakMdbsGHg5U7wzplNr7A,,,,225,2304_225,232.5
zyakMdbsGHg5U7wzplNr7A,,,,315,2304_315,232.5
LckF3XmbLV78z858kbOiAg,,,,45,2305_45,231.67
LckF3XmbLV78z858kbOiAg,,,,135,2305_135,231.67
LckF3XmbLV78z858kbOiAg,,,,225,2305_225,231.67
LckF3XmbLV78z858kbOiAg,,,,315,2305_315,231.67
PmhLZgzTKjtjqlB00aH5cw,,,,45,2306_45,3.08
PmhLZgzTKjtjqlB00aH5cw,,,,135,2306_135,3.08
PmhLZgzTKjtjqlB00aH5cw,,,,225,2306_225,3.08
PmhLZgzTKjtjqlB00aH5cw,,,,315,2306_315,3.08
w_UXk0cfSsbgLwxbPlLFBw,,,,45,2307_45,232.59999
w_UXk0cfSsbgLwxbPlLFBw,,,,135,2307_135,232.59999
w_UXk0cfSsbgLwxbPlLFBw,,,,225,2307_225,232.59999
w_UXk0cfSsbgLwxbPlLFBw,,,,315,2307_315,232.59999
Yv3LjTalf1BWpPIKuNFMMg,,,,45,2308_45,232.28
Yv3LjTalf1BWpPIKuNFMMg,,,,135,2308_135,232.28
Yv3LjTalf1BWpPIKuNFMMg,,,,225,2308_225,232.28
Yv3LjTalf1BWpPIKuNFMMg,,,,315,2308_315,232.28
Ec93ykonuoNcT7q0fn1X4w,,,,45,2309_45,231.95
Ec93ykonuoNcT7q0fn1X4w,,,,135,2309_135,231.95
Ec93ykonuoNcT7q0fn1X4w,,,,225,2309_225,231.95
Ec93ykonuoNcT7q0fn1X4w,,,,315,2309_315,231.95
eHJ69GUqcHXcPD8LZgJkUg,,,,45,231_45,1.4399998999999999
eHJ69GUqcHXcPD8LZgJkUg,,,,135,231_135,1.4399998999999999
eHJ69GUqcHXcPD8LZgJkUg,,,,225,231_225,1.4399998999999999
eHJ69GUqcHXcPD8LZgJkUg,,,,315,231_315,1.4399998999999999
gqyBeagSRaexnfwu-FdXRA,,,,45,2310_45,359.63
gqyBeagSRaexnfwu-FdXRA,,,,135,2310_135,359.63
gqyBeagSRaexnfwu-FdXRA,,,,225,2310_225,359.63
gqyBeagSRaexnfwu-FdXRA,,,,315,2310_315,359.63
RgZJ-gfTcauLJlJ_1BhyIA,,,,45,2311_45,180.15
RgZJ-gfTcauLJlJ_1BhyIA,,,,135,2311_135,180.15
RgZJ-gfTcauLJlJ_1BhyIA,,,,225,2311_225,180.15
RgZJ-gfTcauLJlJ_1BhyIA,,,,315,2311_315,180.15
fL1Y8srSGQ2223HnvNg5pA,,,,45,2312_45,85.35
fL1Y8srSGQ2223HnvNg5pA,,,,135,2312_135,85.35
fL1Y8srSGQ2223HnvNg5pA,,,,225,2312_225,85.35
fL1Y8srSGQ2223HnvNg5pA,,,,315,2312_315,85.35
1gC3O8LYRp9i7vch1YZd4g,,,,45,2313_45,147.81999
1gC3O8LYRp9i7vch1YZd4g,,,,135,2313_135,147.81999
1gC3O8LYRp9i7vch1YZd4g,,,,225,2313_225,147.81999
1gC3O8LYRp9i7vch1YZd4g,,,,315,2313_315,147.81999
OJlYj4rXtYykQO_wn1XEDw,,,,45,2314_45,1.4399998999999999
OJlYj4rXtYykQO_wn1XEDw,,,,135,2314_135,1.4399998999999999
OJlYj4rXtYykQO_wn1XEDw,,,,225,2314_225,1.4399998999999999
OJlYj4rXtYykQO_wn1XEDw,,,,315,2314_315,1.4399998999999999
0SWwhkTLOl7-WX4szK6jyw,,,,45,2315_45,90.47
0SWwhkTLOl7-WX4szK6jyw,,,,135,2315_135,90.47
0SWwhkTLOl7-WX4szK6jyw,,,,225,2315_225,90.47
0SWwhkTLOl7-WX4szK6jyw,,,,315,2315_315,90.47
AinZU8mv6EP1tHwfJosMGw,,,,45,2316_45,141.48
AinZU8mv6EP1tHwfJosMGw,,,,135,2316_135,141.48
AinZU8mv6EP1tHwfJosMGw,,,,225,2316_225,141.48
AinZU8mv6EP1tHwfJosMGw,,,,315,2316_315,141.48
PLC12hxeg5odR1tjjESp2Q,,,,45,2317_45,359.50998
PLC12hxeg5odR1tjjESp2Q,,,,135,2317_135,359.50998
PLC12hxeg5odR1tjjESp2Q,,,,225,2317_225,359.50998
PLC12hxeg5odR1tjjESp2Q,,,,315,2317_315,359.50998
DyIuHkdJ17X7cTHa39ba1Q,,,,45,2318_45,143.11
DyIuHkdJ17X7cTHa39ba1Q,,,,135,2318_135,143.11
DyIuHkdJ17X7cTHa39ba1Q,,,,225,2318_225,143.11
DyIuHkdJ17X7cTHa39ba1Q,,,,315,2318_315,143.11
5Ryxk29E_kC-chxhEiDeag,,,,45,2319_45,269.97997999999995
5Ryxk29E_kC-chxhEiDeag,,,,135,2319_135,269.97997999999995
5Ryxk29E_kC-chxhEiDeag,,,,225,2319_225,269.97997999999995
5Ryxk29E_kC-chxhEiDeag,,,,315,2319_315,269.97997999999995
M5nl2xFQyRT1zL6GGXW-mQ,,,,45,2320_45,2.6699998
M5nl2xFQyRT1zL6GGXW-mQ,,,,135,2320_135,2.6699998
M5nl2xFQyRT1zL6GGXW-mQ,,,,225,2320_225,2.6699998
M5nl2xFQyRT1zL6GGXW-mQ,,,,315,2320_315,2.6699998
imgPBbrhSdzgWxcdAw1Lxg,,,,45,2321_45,312.94
imgPBbrhSdzgWxcdAw1Lxg,,,,135,2321_135,312.94
imgPBbrhSdzgWxcdAw1Lxg,,,,225,2321_225,312.94
imgPBbrhSdzgWxcdAw1Lxg,,,,315,2321_315,312.94
hNbtr2AWYY_JL5CQKKJ6dw,,,,45,2322_45,168.48998999999998
hNbtr2AWYY_JL5CQKKJ6dw,,,,135,2322_135,168.48998999999998
hNbtr2AWYY_JL5CQKKJ6dw,,,,225,2322_225,168.48998999999998
hNbtr2AWYY_JL5CQKKJ6dw,,,,315,2322_315,168.48998999999998
TkZeQQu1QIQyvUauLtwCuQ,,,,45,2323_45,273.25998
TkZeQQu1QIQyvUauLtwCuQ,,,,135,2323_135,273.25998
TkZeQQu1QIQyvUauLtwCuQ,,,,225,2323_225,273.25998
TkZeQQu1QIQyvUauLtwCuQ,,,,315,2323_315,273.25998
Uggc3sit2LvNtlTjavx_bg,,,,45,2324_45,111.75999499999999
Uggc3sit2LvNtlTjavx_bg,,,,135,2324_135,111.75999499999999
Uggc3sit2LvNtlTjavx_bg,,,,225,2324_225,111.75999499999999
Uggc3sit2LvNtlTjavx_bg,,,,315,2324_315,111.75999499999999
JPaSJ31mUjGQeJ6acivguA,,,,45,2325_45,299.02
JPaSJ31mUjGQeJ6acivguA,,,,135,2325_135,299.02
JPaSJ31mUjGQeJ6acivguA,,,,225,2325_225,299.02
JPaSJ31mUjGQeJ6acivguA,,,,315,2325_315,299.02
umS-1utnsAPtC7JzNn-CwQ,,,,45,2326_45,353.91998
umS-1utnsAPtC7JzNn-CwQ,,,,135,2326_135,353.91998
umS-1utnsAPtC7JzNn-CwQ,,,,225,2326_225,353.91998
umS-1utnsAPtC7JzNn-CwQ,,,,315,2326_315,353.91998
bjHbUg02d5M3ilIXuTay5w,,,,45,2327_45,141.45
bjHbUg02d5M3ilIXuTay5w,,,,135,2327_135,141.45
bjHbUg02d5M3ilIXuTay5w,,,,225,2327_225,141.45
bjHbUg02d5M3ilIXuTay5w,,,,315,2327_315,141.45
UC4FjKxXD7WQD4c2ZezocA,,,,45,2328_45,1.4
UC4FjKxXD7WQD4c2ZezocA,,,,135,2328_135,1.4
UC4FjKxXD7WQD4c2ZezocA,,,,225,2328_225,1.4
UC4FjKxXD7WQD4c2ZezocA,,,,315,2328_315,1.4
VjQOljbEr4DrlQpDwC0cYg,,,,45,2329_45,150.94
VjQOljbEr4DrlQpDwC0cYg,,,,135,2329_135,150.94
VjQOljbEr4DrlQpDwC0cYg,,,,225,2329_225,150.94
VjQOljbEr4DrlQpDwC0cYg,,,,315,2329_315,150.94
m8w7suG5Ad7wnMdEXvWyCw,,,,45,233_45,6.37
m8w7suG5Ad7wnMdEXvWyCw,,,,135,233_135,6.37
m8w7suG5Ad7wnMdEXvWyCw,,,,225,233_225,6.37
m8w7suG5Ad7wnMdEXvWyCw,,,,315,233_315,6.37
F5zhFcCnrFFl2ksXRoz83w,,,,45,2330_45,0.59
F5zhFcCnrFFl2ksXRoz83w,,,,135,2330_135,0.59
F5zhFcCnrFFl2ksXRoz83w,,,,225,2330_225,0.59
F5zhFcCnrFFl2ksXRoz83w,,,,315,2330_315,0.59
tRh22RzP4sjKopyRSg_iJA,,,,45,2331_45,270.29
tRh22RzP4sjKopyRSg_iJA,,,,135,2331_135,270.29
tRh22RzP4sjKopyRSg_iJA,,,,225,2331_225,270.29
tRh22RzP4sjKopyRSg_iJA,,,,315,2331_315,270.29
PSmwLaXv1WBEDCDM1lO4qQ,,,,45,2332_45,165.12999
PSmwLaXv1WBEDCDM1lO4qQ,,,,135,2332_135,165.12999
PSmwLaXv1WBEDCDM1lO4qQ,,,,225,2332_225,165.12999
PSmwLaXv1WBEDCDM1lO4qQ,,,,315,2332_315,165.12999
rTKMAHg07G9U6ljqFKaV-Q,,,,45,2333_45,237.40999
rTKMAHg07G9U6ljqFKaV-Q,,,,135,2333_135,237.40999
rTKMAHg07G9U6ljqFKaV-Q,,,,225,2333_225,237.40999
rTKMAHg07G9U6ljqFKaV-Q,,,,315,2333_315,237.40999
1Ni889OgaKrqD4VBxwMJEA,,,,45,2334_45,267.38
1Ni889OgaKrqD4VBxwMJEA,,,,135,2334_135,267.38
1Ni889OgaKrqD4VBxwMJEA,,,,225,2334_225,267.38
1Ni889OgaKrqD4VBxwMJEA,,,,315,2334_315,267.38
M5-0L4raFFoLIDJYlQcVpg,,,,45,2335_45,269.53
M5-0L4raFFoLIDJYlQcVpg,,,,135,2335_135,269.53
M5-0L4raFFoLIDJYlQcVpg,,,,225,2335_225,269.53
M5-0L4raFFoLIDJYlQcVpg,,,,315,2335_315,269.53
Gyw-cgx1iE1A3vfND7H63w,,,,45,2336_45,228.39
Gyw-cgx1iE1A3vfND7H63w,,,,135,2336_135,228.39
Gyw-cgx1iE1A3vfND7H63w,,,,225,2336_225,228.39
Gyw-cgx1iE1A3vfND7H63w,,,,315,2336_315,228.39
dM2DCErPzRDKzBdFRmp0xw,,,,45,2337_45,219.79
dM2DCErPzRDKzBdFRmp0xw,,,,135,2337_135,219.79
dM2DCErPzRDKzBdFRmp0xw,,,,225,2337_225,219.79
dM2DCErPzRDKzBdFRmp0xw,,,,315,2337_315,219.79
W_TpHXStfXuGAKiSIy3NSg,,,,45,2338_45,358.66998
W_TpHXStfXuGAKiSIy3NSg,,,,135,2338_135,358.66998
W_TpHXStfXuGAKiSIy3NSg,,,,225,2338_225,358.66998
W_TpHXStfXuGAKiSIy3NSg,,,,315,2338_315,358.66998
gxFTREvg14Mk7COwej6ZrQ,,,,45,2339_45,180.7
gxFTREvg14Mk7COwej6ZrQ,,,,135,2339_135,180.7
gxFTREvg14Mk7COwej6ZrQ,,,,225,2339_225,180.7
gxFTREvg14Mk7COwej6ZrQ,,,,315,2339_315,180.7
mUykqobU_zXHnNLH2aRTWQ,,,,45,234_45,167.92
mUykqobU_zXHnNLH2aRTWQ,,,,135,234_135,167.92
mUykqobU_zXHnNLH2aRTWQ,,,,225,234_225,167.92
mUykqobU_zXHnNLH2aRTWQ,,,,315,234_315,167.92
mkCu60HSIWJ0F_6EpdJrhw,,,,45,2340_45,91.479996
mkCu60HSIWJ0F_6EpdJrhw,,,,135,2340_135,91.479996
mkCu60HSIWJ0F_6EpdJrhw,,,,225,2340_225,91.479996
mkCu60HSIWJ0F_6EpdJrhw,,,,315,2340_315,91.479996
cOkZo1H7o36ZsBgUwJW-tw,,,,45,2341_45,60.21
cOkZo1H7o36ZsBgUwJW-tw,,,,135,2341_135,60.21
cOkZo1H7o36ZsBgUwJW-tw,,,,225,2341_225,60.21
cOkZo1H7o36ZsBgUwJW-tw,,,,315,2341_315,60.21
ZjDJGTqYc0JJIuC34WIR1Q,,,,45,2342_45,32.82
ZjDJGTqYc0JJIuC34WIR1Q,,,,135,2342_135,32.82
ZjDJGTqYc0JJIuC34WIR1Q,,,,225,2342_225,32.82
ZjDJGTqYc0JJIuC34WIR1Q,,,,315,2342_315,32.82
XsTiFQ9MyYeFeAAEsnbvEg,,,,45,2343_45,90.1
XsTiFQ9MyYeFeAAEsnbvEg,,,,135,2343_135,90.1
XsTiFQ9MyYeFeAAEsnbvEg,,,,225,2343_225,90.1
XsTiFQ9MyYeFeAAEsnbvEg,,,,315,2343_315,90.1
mhOGaUKbmPZPDgERKJyOuw,,,,45,2344_45,342.77
mhOGaUKbmPZPDgERKJyOuw,,,,135,2344_135,342.77
mhOGaUKbmPZPDgERKJyOuw,,,,225,2344_225,342.77
mhOGaUKbmPZPDgERKJyOuw,,,,315,2344_315,342.77
CAoSLEFGMVFpcE1CQ3dwNlpVcmVKYXplQldlOGFrUGprelI4X0dRdjI3eHVBZjRt,,,,45,2345_45,
CAoSLEFGMVFpcE1CQ3dwNlpVcmVKYXplQldlOGFrUGprelI4X0dRdjI3eHVBZjRt,,,,135,2345_135,
CAoSLEFGMVFpcE1CQ3dwNlpVcmVKYXplQldlOGFrUGprelI4X0dRdjI3eHVBZjRt,,,,225,2345_225,
CAoSLEFGMVFpcE1CQ3dwNlpVcmVKYXplQldlOGFrUGprelI4X0dRdjI3eHVBZjRt,,,,315,2345_315,
gwfOO_0nw0cPXgc-OOZ_vA,,,,45,2346_45,1.88
gwfOO_0nw0cPXgc-OOZ_vA,,,,135,2346_135,1.88
gwfOO_0nw0cPXgc-OOZ_vA,,,,225,2346_225,1.88
gwfOO_0nw0cPXgc-OOZ_vA,,,,315,2346_315,1.88
iSTUC1otmRxqLzFalQ2-RQ,,,,45,2347_45,189.14
iSTUC1otmRxqLzFalQ2-RQ,,,,135,2347_135,189.14
iSTUC1otmRxqLzFalQ2-RQ,,,,225,2347_225,189.14
iSTUC1otmRxqLzFalQ2-RQ,,,,315,2347_315,189.14
RXo55o4eyA6P_wwhQ9J61A,,,,45,2348_45,93.53
RXo55o4eyA6P_wwhQ9J61A,,,,135,2348_135,93.53
RXo55o4eyA6P_wwhQ9J61A,,,,225,2348_225,93.53
RXo55o4eyA6P_wwhQ9J61A,,,,315,2348_315,93.53
CAoSLEFGMVFpcFBZODFrNjQtaUx5MDBWaTd0Y3R3ODR0UmVTTWw5dGRza2NXQ08z,,,,45,2349_45,
CAoSLEFGMVFpcFBZODFrNjQtaUx5MDBWaTd0Y3R3ODR0UmVTTWw5dGRza2NXQ08z,,,,135,2349_135,
CAoSLEFGMVFpcFBZODFrNjQtaUx5MDBWaTd0Y3R3ODR0UmVTTWw5dGRza2NXQ08z,,,,225,2349_225,
CAoSLEFGMVFpcFBZODFrNjQtaUx5MDBWaTd0Y3R3ODR0UmVTTWw5dGRza2NXQ08z,,,,315,2349_315,
VPIX_f9z22Q0QTpbxjwMCQ,,,,45,235_45,93.549995
VPIX_f9z22Q0QTpbxjwMCQ,,,,135,235_135,93.549995
VPIX_f9z22Q0QTpbxjwMCQ,,,,225,235_225,93.549995
VPIX_f9z22Q0QTpbxjwMCQ,,,,315,235_315,93.549995
fDJ-6H_gfAUHwPnOvMgDcw,192.0,396.0,1.0,45,2350_45,152.91
fDJ-6H_gfAUHwPnOvMgDcw,184.0,432.0,5.0,135,2350_135,152.91
fDJ-6H_gfAUHwPnOvMgDcw,585.0,436.0,1.0,225,2350_225,152.91
fDJ-6H_gfAUHwPnOvMgDcw,430.0,388.0,1.0,315,2350_315,152.91
1GMqG1-EpWBLD3153f5hvA,,,,45,2351_45,11.269999499999999
1GMqG1-EpWBLD3153f5hvA,,,,135,2351_135,11.269999499999999
1GMqG1-EpWBLD3153f5hvA,,,,225,2351_225,11.269999499999999
1GMqG1-EpWBLD3153f5hvA,,,,315,2351_315,11.269999499999999
3YvefcyXuEFoydSBLlWdHA,,,,45,2352_45,90.38
3YvefcyXuEFoydSBLlWdHA,,,,135,2352_135,90.38
3YvefcyXuEFoydSBLlWdHA,,,,225,2352_225,90.38
3YvefcyXuEFoydSBLlWdHA,,,,315,2352_315,90.38
CAoSLEFGMVFpcE1INFNscGFuNm9oRHpXcHd3elVyWE1xblBWVE9IblFjNzNpekkw,,,,45,2353_45,
CAoSLEFGMVFpcE1INFNscGFuNm9oRHpXcHd3elVyWE1xblBWVE9IblFjNzNpekkw,,,,135,2353_135,
CAoSLEFGMVFpcE1INFNscGFuNm9oRHpXcHd3elVyWE1xblBWVE9IblFjNzNpekkw,,,,225,2353_225,
CAoSLEFGMVFpcE1INFNscGFuNm9oRHpXcHd3elVyWE1xblBWVE9IblFjNzNpekkw,,,,315,2353_315,
5HBQ8jRHc8W81QknBHGU4A,,,,45,2354_45,180.28
5HBQ8jRHc8W81QknBHGU4A,,,,135,2354_135,180.28
5HBQ8jRHc8W81QknBHGU4A,,,,225,2354_225,180.28
5HBQ8jRHc8W81QknBHGU4A,,,,315,2354_315,180.28
4ItONIdZj_ZmJL_ksW00Aw,,,,45,2355_45,94.15999599999999
4ItONIdZj_ZmJL_ksW00Aw,,,,135,2355_135,94.15999599999999
4ItONIdZj_ZmJL_ksW00Aw,,,,225,2355_225,94.15999599999999
4ItONIdZj_ZmJL_ksW00Aw,,,,315,2355_315,94.15999599999999
wAn-0kdag1TkrPamdNO2mw,,,,45,2356_45,90.24
wAn-0kdag1TkrPamdNO2mw,,,,135,2356_135,90.24
wAn-0kdag1TkrPamdNO2mw,,,,225,2356_225,90.24
wAn-0kdag1TkrPamdNO2mw,,,,315,2356_315,90.24
iaWKfDsJtLYJkLaGe3EivA,,,,45,2357_45,90.15
iaWKfDsJtLYJkLaGe3EivA,,,,135,2357_135,90.15
iaWKfDsJtLYJkLaGe3EivA,,,,225,2357_225,90.15
iaWKfDsJtLYJkLaGe3EivA,,,,315,2357_315,90.15
jc8Ci9j9xMqSsx__vTfGfA,,,,45,2358_45,91.35
jc8Ci9j9xMqSsx__vTfGfA,,,,135,2358_135,91.35
jc8Ci9j9xMqSsx__vTfGfA,,,,225,2358_225,91.35
