,filename,region_count,cx,cy,Present Curb Ramp,Obstacle,Surface Problem,Missing Curb Ramp,Occlusion,No Sidewalk,img_id
933,1532_135.jpg,1,174.0,431.0,,,,,,1,1532
934,1532_225.jpg,1,384.0,510.0,2,,,,,,1532
935,1532_315.jpg,1,429.0,403.0,3,,,,,,1532
936,1747_45.jpg,1,124.0,452.0,2,,,,,,1747
937,1747_135.jpg,1,438.0,501.0,3,,,,,,1747
938,1747_225.jpg,1,411.0,418.0,2,,,,,,1747
939,1747_315.jpg,1,290.0,395.0,2,,,,,,1747
940,1895_45.jpg,1,446.0,348.0,,,,,,1,1895
941,1895_135.jpg,0,,,,,,,,,1895
942,1895_225.jpg,0,,,,,,,,,1895
943,1895_315.jpg,0,,,,,,,,,1895
944,1899_45.jpg,1,269.0,415.0,2,,,,,,1899
945,1899_135.jpg,2,299.0,393.0,1,,,,,,1899
946,1899_135.jpg,2,381.0,392.0,1,,,,,,1899
947,1899_225.jpg,1,264.0,382.0,2,,,,,,1899
948,1899_315.jpg,1,268.0,427.0,2,,,,,,1899
949,1914_45.jpg,2,375.0,404.0,,,2,,,,1914
950,1914_45.jpg,2,414.0,413.0,,,2,,,,1914
951,1914_135.jpg,2,164.0,425.0,,,2,,,,1914
952,1914_135.jpg,2,99.0,442.0,,,2,,,,1914
953,1914_225.jpg,1,481.0,610.0,2,,,,,,1914
954,1914_315.jpg,1,485.0,407.0,3,,,,,,1914
955,1926_45.jpg,1,346.0,462.0,4,,,,,,1926
956,1926_135.jpg,2,231.0,431.0,2,,,,,,1926
957,1926_135.jpg,2,341.0,420.0,2,,,,,,1926
958,1926_225.jpg,1,78.0,428.0,3,,,,,,1926
959,1926_315.jpg,0,,,,,,,,,1926
960,2093_45.jpg,1,317.0,438.0,3,,,,,,2093
961,2093_135.jpg,1,309.0,423.0,3,,,,,,2093
962,2093_225.jpg,1,299.0,433.0,3,,,,,,2093
963,2093_315.jpg,1,316.0,432.0,3,,,,,,2093
964,2099_45.jpg,1,599.0,596.0,,,,,1,,2099
965,2099_135.jpg,4,190.0,469.0,,4,,,,,2099
966,2099_135.jpg,4,370.0,417.0,,3,,,,,2099
967,2099_135.jpg,4,475.0,392.0,,3,,,,,2099
968,2099_135.jpg,4,425.0,396.0,,3,,,,,2099
969,2099_225.jpg,1,566.0,578.0,,3,,,,,2099
970,2099_315.jpg,2,547.0,381.0,2,,,,,,2099
971,2099_315.jpg,2,55.0,604.0,,1,,,,,2099
972,2350_45.jpg,1,192.0,396.0,3,,,,,,2350
973,2350_135.jpg,2,184.0,432.0,,,,,,1,2350
974,2350_135.jpg,2,65.0,468.0,4,,,,,,2350
975,2350_225.jpg,2,184.0,357.0,4,,,,,,2350
976,2350_225.jpg,2,585.0,436.0,4,,,,,,2350
977,2350_315.jpg,1,430.0,388.0,3,,,,,,2350
978,2564_45.jpg,0,,,,,,,,,2564
979,2564_135.jpg,1,501.0,476.0,3,,,,,,2564
980,2564_225.jpg,1,356.0,410.0,3,,,,,,2564
981,2564_315.jpg,1,539.0,453.0,,,4,,,,2564
982,2666_45.jpg,1,454.0,414.0,3,,,,,,2666
983,2666_135.jpg,1,263.0,391.0,3,,,,,,2666
984,2666_225.jpg,1,177.0,457.0,3,,,,,,2666
985,2666_315.jpg,1,371.0,491.0,3,,,,,,2666
986,2678_45.jpg,1,293.0,384.0,3,,,,,,2678
987,2678_135.jpg,2,370.0,382.0,3,,,,,,2678
988,2678_135.jpg,2,322.0,374.0,,,3,,,,2678
989,2678_225.jpg,1,181.0,401.0,3,,,,,,2678
990,2678_315.jpg,1,436.0,410.0,3,,,,,,2678
991,2685_45.jpg,1,306.0,424.0,3,,,,,,2685
992,2685_135.jpg,0,,,,,,,,,2685
993,2685_225.jpg,1,87.0,484.0,,,4,,,,2685
994,2685_315.jpg,1,365.0,439.0,3,,,,,,2685
995,2891_45.jpg,1,360.0,572.0,3,,,,,,2891
996,2891_135.jpg,0,,,,,,,,,2891
997,2891_225.jpg,0,,,,,,,,,2891
998,2891_315.jpg,2,107.0,528.0,4,,,,,,2891
999,2891_315.jpg,2,446.0,389.0,3,,,,,,2891
1000,3524_45.jpg,2,382.0,433.0,3,,,,,,3524
1001,3524_45.jpg,2,370.0,423.0,,,3,,,,3524
1002,3524_135.jpg,2,322.0,438.0,3,,,,,,3524
1003,3524_135.jpg,2,337.0,415.0,,,3,,,,3524
1004,3524_225.jpg,1,201.0,376.0,,,4,,,,3524
1005,3524_315.jpg,1,266.0,429.0,,,3,,,,3524
1006,3751_45.jpg,1,545.0,435.0,4,,,,,,3751
1007,3751_135.jpg,1,302.0,375.0,3,,,,,,3751
1008,3751_225.jpg,1,145.0,424.0,4,,,,,,3751
1009,3751_315.jpg,1,203.0,567.0,3,,,,,,3751
1010,3905_45.jpg,0,,,,,,,,,3905
1011,3905_135.jpg,0,,,,,,,,,3905
1012,3905_225.jpg,2,208.0,413.0,4,,,,,,3905
1013,3905_225.jpg,2,391.0,375.0,3,,,,,,3905
1014,3905_315.jpg,2,157.0,347.0,3,,,,,,3905
1015,3905_315.jpg,2,230.0,363.0,3,,,,,,3905
1016,4016_45.jpg,1,341.0,367.0,3,,,,,,4016
1017,4016_135.jpg,1,375.0,385.0,4,,,,,,4016
1018,4016_225.jpg,1,117.0,408.0,4,,,,,,4016
1019,4016_315.jpg,1,493.0,411.0,4,,,,,,4016
1020,4034_45.jpg,2,379.0,362.0,,,3,,,,4034
1021,4034_45.jpg,2,69.0,424.0,,,3,,,,4034
1022,4034_135.jpg,1,152.0,437.0,3,,,,,,4034
1023,4034_225.jpg,1,301.0,521.0,4,,,,,,4034
1024,4034_315.jpg,2,497.0,418.0,,,3,,,,4034
1025,4034_315.jpg,2,186.0,359.0,,,3,,,,4034
1026,4042_45.jpg,2,514.0,484.0,5,,,,,,4042
1027,4042_45.jpg,2,522.0,446.0,4,,,,,,4042
1028,4042_135.jpg,2,417.0,368.0,3,,,,,,4042
1029,4042_135.jpg,2,232.0,370.0,3,,,,,,4042
1030,4042_225.jpg,1,74.0,490.0,3,,,,,,4042
1031,4042_315.jpg,0,,,,,,,,,4042
1032,4113_45.jpg,1,353.0,408.0,3,,,,,,4113
1033,4113_135.jpg,1,169.0,428.0,3,,,,,,4113
1034,4113_225.jpg,1,397.0,460.0,2,,,,,,4113
1035,4113_315.jpg,1,401.0,427.0,3,,,,,,4113
1036,9557_45.jpg,1,276.0,400.0,2,,,,,,9557
1037,9557_135.jpg,1,249.0,454.0,2,,,,,,9557
1038,9557_225.jpg,1,372.0,452.0,3,,,,,,9557
1039,9557_315.jpg,1,417.0,427.0,3,,,,,,9557
1040,9564_45.jpg,1,232.0,483.0,4,,,,,,9564
1041,9564_135.jpg,1,450.0,452.0,4,,,,,,9564
1042,9564_225.jpg,1,333.0,412.0,3,,,,,,9564
1043,9564_315.jpg,1,244.0,426.0,3,,,,,,9564
1044,9676_45.jpg,1,365.0,408.0,3,,,,,,9676
1045,9676_135.jpg,1,580.0,385.0,,,3,,,,9676
1046,9676_225.jpg,0,,,,,,,,,9676
1047,9676_315.jpg,1,452.0,484.0,3,,,,,,9676
1048,9716_45.jpg,1,256.0,417.0,3,,,,,,9716
1049,9716_135.jpg,1,229.0,436.0,3,,,,,,9716
1050,9716_225.jpg,1,326.0,455.0,2,,,,,,9716
1051,9716_315.jpg,1,369.0,426.0,2,,,,,,9716
1052,9744_45.jpg,1,246.0,371.0,,,,,,1,9744
1053,9744_135.jpg,1,409.0,361.0,,,,,,1,9744
1054,9744_225.jpg,0,,,,,,,,,9744
1055,9744_315.jpg,1,282.0,403.0,,,3,,,,9744
1056,9756_45.jpg,1,306.0,397.0,3,,,,,,9756
1057,9756_135.jpg,1,32.0,452.0,2,,,,,,9756
1058,9756_225.jpg,1,627.0,555.0,4,,,,,,9756
1059,9756_315.jpg,2,26.0,545.0,3,,,,,,9756
1060,9756_315.jpg,2,443.0,394.0,3,,,,,,9756
1061,9780_45.jpg,1,219.0,442.0,2,,,,,,9780
1062,9780_135.jpg,0,,,,,,,,,9780
1063,9780_225.jpg,1,193.0,385.0,2,,,,,,9780
1064,9780_315.jpg,1,290.0,420.0,3,,,,,,9780
1065,9808_45.jpg,1,179.0,421.0,2,,,,,,9808
1066,9808_135.jpg,0,,,,,,,,,9808
1067,9808_225.jpg,1,361.0,400.0,,,2,,,,9808
1068,9808_315.jpg,1,374.0,401.0,,,,1,,,9808
1069,9827_45.jpg,1,353.0,415.0,3,,,,,,9827
1070,9827_135.jpg,1,253.0,420.0,4,,,,,,9827
1071,9827_225.jpg,1,253.0,441.0,2,,,,,,9827
1072,9827_315.jpg,1,308.0,443.0,3,,,,,,9827
1073,9852_45.jpg,1,254.0,395.0,,,,,,1,9852
1074,9852_135.jpg,1,325.0,446.0,,,,,,1,9852
1075,9852_225.jpg,1,574.0,373.0,,,,,,1,9852
1076,9852_315.jpg,1,234.0,456.0,2,,,,,,9852
1077,9864_45.jpg,1,625.0,433.0,4,,,,,,9864
1078,9864_135.jpg,1,16.0,452.0,4,,,,,,9864
1079,9864_225.jpg,1,361.0,542.0,,,2,,,,9864
1080,9864_315.jpg,1,421.0,380.0,,,,,,1,9864
1081,10007_45.jpg,1,470.0,401.0,"2
",,,,,,10007
1082,10007_135.jpg,0,,,,,,,,,10007
1083,10007_225.jpg,1,293.0,388.0,2,,,,,,10007
1084,10007_315.jpg,1,230.0,422.0,2,,,,,,10007
1085,10013_45.jpg,1,384.0,369.0,3,,,,,,10013
1086,10013_135.jpg,1,141.0,391.0,4,,,,,,10013
1087,10013_225.jpg,1,476.0,410.0,2,,,,,,10013
1088,10013_315.jpg,1,349.0,384.0,2,,,,,,10013
1089,10018_45.jpg,1,383.0,426.0,2,,,,,,10018
1090,10018_135.jpg,1,330.0,404.0,2,,,,,,10018
1091,10018_225.jpg,0,,,,,,,,,10018
1092,10018_315.jpg,0,,,,,,,,,10018
1093,10039_45.jpg,1,461.0,426.0,2,,,,,,10039
1094,10039_135.jpg,1,320.0,387.0,2,,,,,,10039
1095,10039_225.jpg,1,366.0,383.0,3,,,,,,10039
1096,10039_315.jpg,1,141.0,415.0,2,,,,,,10039
1097,10086_45.jpg,1,364.0,415.0,4,,,,,,10086
1098,10086_135.jpg,1,261.0,429.0,4,,,,,,10086
1099,10086_225.jpg,2,108.0,498.0,4,,,,,,10086
1100,10086_225.jpg,2,85.0,421.0,,4,,,,,10086
1101,10086_315.jpg,1,502.0,500.0,3,,,,,,10086
1102,10228_45.jpg,2,133.0,372.0,2,,,,,,10228
1103,10228_45.jpg,2,366.0,461.0,3,,,,,,10228
1104,10228_135.jpg,1,463.0,423.0,2,,,,,,10228
1105,10228_225.jpg,1,291.0,396.0,2,,,,,,10228
1106,10228_315.jpg,2,459.0,367.0,2,,,,,,10228
1107,10228_315.jpg,2,258.0,402.0,3,,,,,,10228
1108,10277_45.jpg,2,270.0,414.0,2,,,,,,10277
1109,10277_45.jpg,2,355.0,417.0,2,,,,,,10277
1110,10277_135.jpg,2,210.0,428.0,2,,,,,,10277
1111,10277_135.jpg,2,320.0,428.0,2,,,,,,10277
1112,10277_225.jpg,2,313.0,431.0,2,,,,,,10277
1113,10277_225.jpg,2,429.0,426.0,2,,,,,,10277
1114,10277_315.jpg,2,293.0,410.0,2,,,,,,10277
1115,10277_315.jpg,2,390.0,409.0,2,,,,,,10277
1116,10317_45.jpg,1,241.0,354.0,,,,,,1,10317
1117,10317_135.jpg,1,78.0,385.0,,,,,,1,10317
1118,10317_225.jpg,0,,,,,,,,,10317
1119,10317_315.jpg,1,510.0,355.0,,,,,,1,10317
1120,10407_45.jpg,1,313.0,451.0,5,,,,,,10407
1121,10407_135.jpg,1,592.0,475.0,3,,,,,,10407
1122,10407_225.jpg,1,363.0,388.0,2,,,,,,10407
1123,10407_315.jpg,1,262.0,432.0,3,,,,,,10407
1124,10423_45.jpg,1,455.0,622.0,2,,,,,,10423
1125,10423_135.jpg,1,480.0,426.0,2,,,,,,10423
1126,10423_225.jpg,1,385.0,366.0,2,,,,,,10423
1127,10423_315.jpg,3,18.0,392.0,3,,,,,,10423
1128,10423_315.jpg,3,302.0,379.0,3,,,,,,10423
1129,10423_315.jpg,3,501.0,415.0,3,,,,,,10423
1130,10636_45.jpg,2,501.0,381.0,1,,,,,,10636
1131,10636_45.jpg,2,231.0,363.0,2,,,,,,10636
1132,10636_135.jpg,1,237.0,384.0,,,2,,,,10636
1133,10636_225.jpg,0,,,,,,,,,10636
1134,10636_315.jpg,0,,,,,,,,,10636
1135,10702_45.jpg,1,351.0,404.0,3,,,,,,10702
1136,10702_135.jpg,2,233.0,412.0,1,,,,,,10702
1137,10702_135.jpg,2,132.0,397.0,2,,,,,,10702
1138,10702_225.jpg,2,430.0,416.0,2,,,,,,10702
1139,10702_225.jpg,2,513.0,397.0,,,,1,,,10702
1140,10702_315.jpg,2,287.0,397.0,2,,,,,,10702
1141,10702_315.jpg,2,180.0,377.0,,,,1,,,10702
1142,10733_45.jpg,1,414.0,405.0,,,,,,1,10733
1143,10733_135.jpg,0,,,,,,,,,10733
1144,10733_225.jpg,0,,,,,,,,,10733
1145,10733_315.jpg,1,270.0,399.0,,,,,,1,10733
1146,10746_45.jpg,1,527.0,577.0,,,,1,,,10746
1147,10746_135.jpg,1,89.0,505.0,2,,,,,,10746
1148,10746_225.jpg,1,456.0,414.0,,,2,,,,10746
1149,10746_315.jpg,0,,,,,,,,,10746
1150,10782_45.jpg,2,242.0,422.0,2,,,,,,10782
1151,10782_45.jpg,2,315.0,420.0,2,,,,,,10782
1152,10782_135.jpg,1,438.0,381.0,2,,,,,,10782
1153,10782_225.jpg,1,245.0,370.0,2,,,,,,10782
1154,10782_315.jpg,2,282.0,405.0,2,,,,,,10782
1155,10782_315.jpg,2,341.0,407.0,2,,,,,,10782
1156,11245_45.jpg,0,,,,,,,,,11245
1157,11245_135.jpg,0,,,,,,,,,11245
1158,11245_225.jpg,0,,,,,,,,,11245
1159,11245_315.jpg,0,,,,,,,,,11245
1160,11269_45.jpg,1,318.0,377.0,2,,,,,,11269
1161,11269_135.jpg,1,82.0,432.0,2,,,,,,11269
1162,11269_225.jpg,1,247.0,623.0,2,,,,,,11269
1163,11269_315.jpg,1,556.0,445.0,2,,,,,,11269
1164,11282_45.jpg,1,341.0,432.0,2,,,,,,11282
1165,11282_135.jpg,1,319.0,416.0,3,,,,,,11282
1166,11282_225.jpg,1,230.0,443.0,2,,,,,,11282
1167,11282_315.jpg,1,361.0,461.0,3,,,,,,11282
1168,11289_45.jpg,1,373.0,487.0,2,,,,,,11289
1169,11289_135.jpg,2,306.0,406.0,,,2,,,,11289
1170,11289_135.jpg,2,23.0,484.0,,,2,,,,11289
1171,11289_225.jpg,1,348.0,421.0,2,,,,,,11289
1172,11289_315.jpg,1,285.0,425.0,2,,,,,,11289
1173,11295_45.jpg,1,70.0,410.0,2,,,,,,11295
1174,11295_135.jpg,1,346.0,623.0,2,,,,,,11295
1175,11295_225.jpg,0,,,,,,,,,11295
1176,11295_315.jpg,2,320.0,367.0,3,,,,,,11295
1177,11295_315.jpg,2,626.0,364.0,4,,,,,,11295
1178,11317_45.jpg,0,,,,,,,,,11317
1179,11317_135.jpg,0,,,,,,,,,11317
1180,11317_225.jpg,0,,,,,,,,,11317
1181,11317_315.jpg,0,,,,,,,,,11317
1182,11354_45.jpg,0,,,,,,,,,11354
1183,11354_135.jpg,0,,,,,,,,,11354
1184,11354_225.jpg,0,,,,,,,,,11354
1185,11354_315.jpg,0,,,,,,,,,11354
1186,11559_45.jpg,1,310.0,429.0,2,,,,,,11559
1187,11559_135.jpg,1,382.0,398.0,3,,,,,,11559
1188,11559_225.jpg,1,284.0,397.0,2,,,,,,11559
1189,11559_315.jpg,1,290.0,418.0,3,,,,,,11559
1190,11677_45.jpg,1,196.0,372.0,3,,,,,,11677
1191,11677_135.jpg,0,,,,,,,,,11677
1192,11677_225.jpg,2,555.0,447.0,2,,,,,,11677
1193,11677_225.jpg,2,127.0,353.0,2,,,,,,11677
1194,11677_315.jpg,0,,,,,,,,,11677
1195,11744_45.jpg,1,240.0,466.0,4,,,,,,11744
1196,11744_135.jpg,1,576.0,461.0,,,2,,,,11744
1197,11744_225.jpg,2,384.0,429.0,4,,,,,,11744
1198,11744_225.jpg,2,239.0,422.0,2,,,,,,11744
1199,11744_315.jpg,1,335.0,410.0,3,,,,,,11744
1200,11765_45.jpg,1,538.0,435.0,3,,,,,,11765
1201,11765_135.jpg,0,,,,,,,,,11765
1202,11765_225.jpg,1,165.0,397.0,4,,,,,,11765
1203,11765_315.jpg,1,71.0,633.0,,,2,,,,11765
1204,11772_45.jpg,1,242.0,399.0,3,,,,,,11772
1205,11772_135.jpg,1,230.0,497.0,3,,,,,,11772
1206,11772_225.jpg,1,473.0,470.0,3,,,,,,11772
1207,11772_315.jpg,1,401.0,405.0,3,,,,,,11772
1208,11775_45.jpg,1,189.0,372.0,3,,,,,,11775
1209,11775_135.jpg,1,186.0,349.0,4,,,,,,11775
1210,11775_225.jpg,0,,,,,,,,,11775
1211,11775_315.jpg,1,357.0,424.0,3,,,,,,11775
1212,11841_45.jpg,1,191.0,439.0,3,,,,,,11841
1213,11841_135.jpg,0,,,,,,,,,11841
1214,11841_225.jpg,1,195.0,477.0,3,,,,,,11841
1215,11841_315.jpg,1,14.0,406.0,3,,,,,,11841
1216,11856_45.jpg,1,547.0,457.0,,,1,,,,11856
1217,11856_135.jpg,1,230.0,516.0,3,,,,,,11856
1218,11856_225.jpg,1,422.0,427.0,3,,,,,,11856
1219,11856_315.jpg,1,254.0,418.0,3,,,,,,11856
1220,11985_45.jpg,1,235.0,366.0,3,,,,,,11985
1221,11985_135.jpg,1,419.0,363.0,4,,,,,,11985
1222,11985_225.jpg,1,210.0,400.0,3,,,,,,11985
1223,11985_315.jpg,1,498.0,386.0,4,,,,,,11985
1224,12017_45.jpg,1,418.0,424.0,3,,,,,,12017
1225,12017_135.jpg,1,251.0,399.0,3,,,,,,12017
1226,12017_225.jpg,1,176.0,481.0,3,,,,,,12017
1227,12017_315.jpg,1,439.0,488.0,3,,,,,,12017
1228,12051_45.jpg,1,358.0,420.0,3,,,,,,12051
1229,12051_135.jpg,1,406.0,411.0,3,,,,,,12051
1230,12051_225.jpg,1,321.0,400.0,3,,,,,,12051
1231,12051_315.jpg,1,229.0,398.0,1,,,,,,12051
1232,12056_45.jpg,1,327.0,440.0,3,,,,,,12056
1233,12056_135.jpg,1,345.0,430.0,3,,,,,,12056
1234,12056_225.jpg,1,314.0,425.0,3,,,,,,12056
1235,12056_315.jpg,1,262.0,436.0,3,,,,,,12056
1236,12057_45.jpg,1,339.0,404.0,3,,,,,,12057
1237,12057_135.jpg,1,469.0,412.0,3,,,,,,12057
1238,12057_225.jpg,1,299.0,386.0,3,,,,,,12057
1239,12057_315.jpg,1,318.0,423.0,3,,,,,,12057
1240,12066_45.jpg,0,,,,,,,,,12066
1241,12066_135.jpg,0,,,,,,,,,12066
1242,12066_225.jpg,1,189.0,404.0,3,,,,,,12066
1243,12066_315.jpg,1,314.0,474.0,3,,,,,,12066
1244,12241_45.jpg,1,372.0,463.0,3,,,,,,12241
1245,12241_135.jpg,1,413.0,413.0,4,,,,,,12241
1246,12241_225.jpg,1,263.0,393.0,3,,,,,,12241
1247,12241_315.jpg,1,126.0,463.0,3,,,,,,12241
1248,12255_45.jpg,1,405.0,480.0,3,,,,,,12255
1249,12255_135.jpg,1,398.0,412.0,3,,,,,,12255
1250,12255_225.jpg,1,260.0,404.0,4,,,,,,12255
1251,12255_315.jpg,1,182.0,459.0,3,,,,,,12255
1252,12258_45.jpg,3,63.0,424.0,4,,,,,,12258
1253,12258_45.jpg,3,289.0,379.0,3,,,,,,12258
1254,12258_45.jpg,3,481.0,409.0,4,,,,,,12258
1255,12258_135.jpg,1,526.0,429.0,3,,,,,,12258
1256,12258_225.jpg,2,579.0,442.0,,,1,,,,12258
1257,12258_225.jpg,2,500.0,436.0,,,1,,,,12258
1258,12258_315.jpg,1,465.0,414.0,3,,,,,,12258
1259,12260_45.jpg,1,190.0,383.0,2,,,,,,12260
1260,12260_135.jpg,1,421.0,399.0,3,,,,,,12260
1261,12260_225.jpg,1,105.0,414.0,1,,,,,,12260
1262,12260_315.jpg,0,,,,,,,,,12260
1263,12266_45.jpg,1,348.0,394.0,3,,,,,,12266
1264,12266_135.jpg,0,,,,,,,,,12266
1265,12266_225.jpg,3,274.0,403.0,,,3,,,,12266
1266,12266_225.jpg,3,238.0,452.0,,,1,,,,12266
1267,12266_225.jpg,3,291.0,376.0,,,3,,,,12266
1268,12266_315.jpg,0,,,,,,,,,12266
1269,12270_45.jpg,0,,,,,,,,,12270
1270,12270_135.jpg,2,359.0,421.0,,,,1,,,12270
1271,12270_135.jpg,2,409.0,425.0,,5,,,,,12270
1272,12270_225.jpg,1,174.0,377.0,3,,,,,,12270
1273,12270_315.jpg,0,,,,,,,,,12270
1274,12273_45.jpg,1,145.0,481.0,3,,,,,,12273
1275,12273_135.jpg,0,,,,,,,,,12273
1276,12273_225.jpg,0,,,,,,,,,12273
1277,12273_315.jpg,1,274.0,407.0,3,,,,,,12273
1278,12277_45.jpg,7,74.0,429.0,,,1,,,,12277
1279,12277_45.jpg,7,138.0,440.0,,,1,,,,12277
1280,12277_45.jpg,7,211.0,440.0,,,1,,,,12277
1281,12277_45.jpg,7,280.0,444.0,,,1,,,,12277
1282,12277_45.jpg,7,348.0,440.0,,,1,,,,12277
1283,12277_45.jpg,7,408.0,438.0,,,1,,,,12277
1284,12277_45.jpg,7,495.0,391.0,,,1,,,,12277
1285,12277_135.jpg,2,557.0,402.0,,,1,,,,12277
1286,12277_135.jpg,2,507.0,392.0,,,1,,,,12277
1287,12277_225.jpg,3,46.0,407.0,,,1,,,,12277
1288,12277_225.jpg,3,104.0,400.0,,,1,,,,12277
1289,12277_225.jpg,3,148.0,391.0,,,1,,,,12277
1290,12277_315.jpg,0,,,,,,,,,12277
1291,12305_45.jpg,1,330.0,426.0,2,,,,,,12305
1292,12305_135.jpg,1,309.0,417.0,2,,,,,,12305
1293,12305_225.jpg,1,269.0,439.0,2,,,,,,12305
1294,12305_315.jpg,1,350.0,453.0,3,,,,,,12305
1295,12367_45.jpg,1,354.0,459.0,3,,,,,,12367
1296,12367_135.jpg,3,355.0,412.0,3,,,,,,12367
1297,12367_135.jpg,3,377.0,397.0,,,1,,,,12367
1298,12367_135.jpg,3,404.0,390.0,,,1,,,,12367
1299,12367_225.jpg,4,351.0,397.0,3,,,,,,12367
1300,12367_225.jpg,4,328.0,391.0,,,1,,,,12367
1301,12367_225.jpg,4,290.0,382.0,,,1,,,,12367
1302,12367_225.jpg,4,270.0,378.0,,,1,,,,12367
1303,12367_315.jpg,7,158.0,416.0,4,,,,,,12367
1304,12367_315.jpg,7,215.0,402.0,,,1,,,,12367
1305,12367_315.jpg,7,262.0,393.0,,,1,,,,12367
1306,12367_315.jpg,7,294.0,388.0,,,1,,,,12367
1307,12367_315.jpg,7,321.0,380.0,,,1,,,,12367
1308,12367_315.jpg,7,348.0,376.0,,,1,,,,12367
1309,12367_315.jpg,7,370.0,374.0,,,1,,,,12367
1310,12590_45.jpg,1,318.0,424.0,2,,,,,,12590
1311,12590_135.jpg,1,359.0,412.0,2,,,,,,12590
1312,12590_225.jpg,1,347.0,400.0,2,,,,,,12590
1313,12590_315.jpg,1,254.0,412.0,3,,,,,,12590
1314,12747_45.jpg,2,221.0,378.0,,,1,,,,12747
1315,12747_45.jpg,2,282.0,371.0,,,1,,,,12747
1316,12747_135.jpg,0,,,,,,,,,12747
1317,12747_225.jpg,2,479.0,374.0,3,,,,,,12747
1318,12747_225.jpg,2,122.0,483.0,3,,,,,,12747
1319,12747_315.jpg,2,240.0,368.0,2,,,,,,12747
1320,12747_315.jpg,2,589.0,430.0,3,,,,,,12747
1321,12776_45.jpg,1,403.0,632.0,1,,,,,,12776
1322,12776_135.jpg,1,542.0,409.0,2,,,,,,12776
1323,12776_225.jpg,2,304.0,367.0,2,,,,,,12776
1324,12776_225.jpg,2,630.0,431.0,,,,1,,,12776
1325,12776_315.jpg,1,33.0,448.0,3,,,,,,12776
1326,12781_45.jpg,1,496.0,403.0,2,,,,,,12781
1327,12781_135.jpg,2,262.0,369.0,2,,,,,,12781
1328,12781_135.jpg,2,628.0,446.0,2,,,,,,12781
1329,12781_225.jpg,1,17.0,466.0,2,,,,,,12781
1330,12781_315.jpg,1,488.0,603.0,2,,,,,,12781
1331,12790_45.jpg,0,,,,,,,,,12790
1332,12790_135.jpg,1,333.0,424.0,2,,,,,,12790
1333,12790_225.jpg,1,296.0,449.0,3,,,,,,12790
1334,12790_315.jpg,1,368.0,428.0,2,,,,,,12790
1335,12806_45.jpg,0,,,,,,,,,12806
1336,12806_135.jpg,2,113.0,419.0,1,,,,,,12806
1337,12806_135.jpg,2,345.0,400.0,1,,,,,,12806
1338,12806_225.jpg,1,124.0,439.0,2,,,,,,12806
1339,12806_315.jpg,0,,,,,,,,,12806
1340,12874_45.jpg,1,619.0,381.0,3,,,,,,12874
1341,12874_135.jpg,1,282.0,380.0,4,,,,,,12874
1342,12874_225.jpg,1,412.0,374.0,3,,,,,,12874
1343,12874_315.jpg,2,141.0,386.0,3,,,,,,12874
1344,12874_315.jpg,2,527.0,522.0,3,,,,,,12874
1345,13051_45.jpg,1,243.0,440.0,2,,,,,,13051
1346,13051_135.jpg,1,528.0,390.0,3,,,,,,13051
1347,13051_225.jpg,1,182.0,389.0,3,,,,,,13051
1348,13051_315.jpg,1,335.0,427.0,3,,,,,,13051
1349,13080_45.jpg,1,544.0,409.0,4,,,,,,13080
1350,13080_135.jpg,1,288.0,369.0,3,,,,,,13080
1351,13080_225.jpg,1,24.0,438.0,3,,,,,,13080
1352,13080_315.jpg,0,,,,,,,,,13080
1353,13198_45.jpg,1,319.0,411.0,3,,,,,,13198
1354,13198_135.jpg,1,292.0,431.0,3,,,,,,13198
1355,13198_225.jpg,1,292.0,440.0,2,,,,,,13198
1356,13198_315.jpg,1,358.0,416.0,3,,,,,,13198
1357,13234_45.jpg,1,86.0,395.0,,,2,,,,13234
1358,13234_135.jpg,0,,,,,,,,,13234
1359,13234_225.jpg,1,302.0,370.0,4,,,,,,13234
1360,13234_315.jpg,0,,,,,,,,,13234
1361,13254_45.jpg,2,440.0,399.0,1,,,,,,13254
1362,13254_45.jpg,2,533.0,400.0,1,,,,,,13254
1363,13254_135.jpg,0,,,,,,,,,13254
1364,13254_225.jpg,0,,,,,,,,,13254
1365,13254_315.jpg,1,625.0,575.0,2,,,,,,13254
1366,13276_45.jpg,0,,,,,,,,,13276
1367,13276_135.jpg,1,478.0,435.0,3,,,,,,13276
1368,13276_225.jpg,1,252.0,408.0,2,,,,,,13276
1369,13276_315.jpg,0,,,,,,,,,13276
1370,14188_45.jpg,0,,,,,,,,,14188
1371,14188_135.jpg,1,434.0,374.0,,,1,,,,14188
1372,14188_225.jpg,1,53.0,393.0,,,1,,,,14188
1373,14188_315.jpg,1,284.0,362.0,,,1,,,,14188
1374,14190_45.jpg,2,237.0,386.0,2,,,,,,14190
1375,14190_45.jpg,2,332.0,385.0,2,,,,,,14190
1376,14190_135.jpg,2,268.0,416.0,1,,,,,,14190
1377,14190_135.jpg,2,145.0,415.0,1,,,,,,14190
1378,14190_225.jpg,2,305.0,422.0,2,,,,,,14190
1379,14190_225.jpg,2,461.0,420.0,2,,,,,,14190
1380,14190_315.jpg,2,350.0,387.0,2,,,,,,14190
1381,14190_315.jpg,2,454.0,387.0,2,,,,,,14190
1382,14619_45.jpg,2,117.0,429.0,1,,,,,,14619
1383,14619_45.jpg,2,438.0,353.0,1,,,,,,14619
