img_id,heading,crop_number,3_present,4_surface_prob,2_obstacle,0_missing,6_occlusion,5_nosidewalk,count_all
6451,315,7,1,0,0,0,0,0,1
6451,45,2,1,0,1,0,0,0,2
6451,45,3,0,0,1,0,0,0,1
6451,45,5,1,0,0,0,0,0,1
6451,45,6,1,0,1,0,0,0,2
6451,45,7,0,0,1,0,0,0,1
6461,135,3,1,0,0,1,0,0,2
6461,135,4,1,0,0,0,0,0,1
6461,135,6,1,0,0,1,0,0,2
6461,135,7,1,0,0,1,0,0,2
6461,225,1,1,0,0,0,0,0,1
6461,225,2,1,0,0,0,0,0,1
6461,225,5,1,0,0,0,0,0,1
6461,225,6,1,0,0,0,0,0,1
6461,315,2,1,0,1,0,0,0,2
6461,315,3,1,0,0,0,0,0,1
6461,315,5,0,0,1,0,0,0,1
6461,315,6,1,0,1,0,0,0,2
6461,315,7,1,0,0,0,0,0,1
6461,45,2,0,1,0,0,0,0,1
6461,45,3,0,1,0,0,0,0,1
6461,45,5,1,0,0,0,0,0,1
6461,45,6,1,1,0,0,0,0,2
6468,225,1,0,0,0,0,0,2,2
6468,225,2,0,0,0,0,0,1,1
6468,225,5,0,0,0,0,0,2,2
6468,225,6,0,0,0,0,0,1,1
6468,225,7,0,0,0,0,0,2,2
6468,315,2,0,0,0,0,0,1,1
6468,315,3,0,0,0,0,0,2,2
6468,315,5,0,0,0,0,0,1,1
6468,315,6,0,0,0,0,0,2,2
6468,315,7,0,0,0,0,0,1,1
6500,135,3,1,0,0,0,0,0,1
6500,135,4,2,0,0,0,0,0,2
6500,135,5,1,0,0,0,0,0,1
6500,135,6,1,0,0,0,0,0,1
6500,135,7,3,0,0,0,0,0,3
6500,225,1,2,0,0,0,0,0,2
6500,225,2,1,0,0,0,0,0,1
6500,225,5,2,0,0,0,0,0,2
6500,225,6,1,0,0,1,0,0,2
6500,225,7,0,0,0,2,0,0,2
6500,315,1,1,0,0,0,0,0,1
6500,315,2,1,0,0,0,0,0,1
6500,315,3,1,0,0,0,0,0,1
6500,315,5,1,0,0,0,0,0,1
6500,315,6,2,0,0,0,0,0,2
6500,315,7,1,0,0,0,0,0,1
6500,45,1,1,0,0,0,0,0,1
6500,45,2,1,0,0,0,0,0,1
6500,45,5,1,0,0,0,0,0,1
6500,45,6,1,0,0,0,0,0,1
6500,45,7,1,0,0,0,0,0,1
6520,135,7,1,0,1,0,0,0,2
6520,225,3,1,0,0,0,0,0,1
6520,225,6,1,0,0,0,0,0,1
6520,225,7,1,0,0,0,0,0,1
6520,315,2,1,0,0,0,0,0,1
6520,315,5,1,0,0,0,0,0,1
6520,315,6,1,0,0,0,0,0,1
6523,135,5,1,0,0,0,0,0,1
6523,135,6,1,0,0,0,0,0,1
6523,225,5,1,0,0,0,0,0,1
6523,225,6,1,0,0,0,0,0,1
6523,315,6,1,0,0,0,0,0,1
6523,315,7,1,0,0,0,0,0,1
6523,45,1,0,0,0,0,1,0,1
6523,45,2,0,0,0,0,1,0,1
6523,45,5,0,0,0,0,1,0,1
6523,45,6,1,0,0,0,0,0,1
6523,45,7,1,0,0,0,0,0,1
6524,315,5,0,1,0,0,0,0,1
6529,135,6,1,0,0,0,0,0,1
6529,225,5,1,0,0,0,0,0,1
6529,225,6,1,0,0,0,0,0,1
6529,315,6,1,0,0,0,0,0,1
6529,45,3,0,0,0,0,1,0,1
6529,45,4,0,0,0,0,1,0,1
6529,45,6,1,0,0,0,0,0,1
6529,45,7,1,0,0,0,1,0,2
6544,135,2,1,0,0,0,0,0,1
6544,135,3,1,0,0,0,0,0,1
6544,135,6,1,1,0,0,0,0,2
6544,225,5,1,1,0,0,0,0,2
6544,225,6,1,1,0,0,0,0,2
6544,45,6,1,0,0,0,0,0,1
6544,45,7,1,0,0,0,0,0,1
6549,135,2,1,0,0,0,0,0,1
6549,135,3,1,0,0,0,0,0,1
6549,135,6,1,0,0,0,0,0,1
6549,225,2,1,0,0,0,0,0,1
6549,225,3,1,0,0,0,0,0,1
6549,225,5,1,0,0,0,0,0,1
6549,225,6,1,0,0,0,0,0,1
6549,315,5,1,0,0,0,0,0,1
6549,315,6,1,0,0,0,0,0,1
6549,45,2,0,1,0,0,0,0,1
6549,45,3,0,1,0,0,0,0,1
6549,45,6,1,1,0,0,0,0,2
6549,45,7,1,1,0,0,0,0,2
6653,135,3,0,1,0,0,0,0,1
6653,135,5,1,0,0,0,0,0,1
6653,135,6,1,1,0,0,0,0,2
6653,135,7,0,1,0,0,0,0,1
6653,225,4,0,1,0,0,0,0,1
6653,225,6,1,0,0,0,0,0,1
6653,225,7,1,1,0,0,0,0,2
6653,315,3,0,0,1,0,0,0,1
6653,315,4,0,0,1,0,0,0,1
6653,315,6,0,0,1,0,0,0,1
6653,315,7,0,0,1,0,0,0,1
6662,135,6,1,0,0,0,0,0,1
6662,135,7,1,0,0,0,0,0,1
6662,225,6,1,0,0,0,0,0,1
6662,225,7,1,0,0,0,0,0,1
6662,315,2,1,1,0,0,0,0,2
6662,315,3,1,1,0,0,0,0,2
6662,315,6,1,1,0,0,0,0,2
6662,315,7,0,1,0,0,0,0,1
6662,45,5,1,0,0,0,0,0,1
6662,45,6,1,0,0,0,0,0,1
6713,135,1,1,0,0,0,0,0,1
6713,135,2,1,0,0,0,0,0,1
6713,135,5,1,0,0,0,0,0,1
6713,135,6,1,0,0,0,0,0,1
6713,135,7,1,0,0,0,0,0,1
6713,225,1,0,1,0,0,0,0,1
6713,225,5,0,1,0,0,0,0,1
6713,315,2,1,0,0,0,0,0,1
6713,315,3,1,0,0,0,0,0,1
6713,315,6,1,0,0,0,0,0,1
6713,45,1,0,0,0,1,0,0,1
6713,45,3,0,0,0,1,0,0,1
6713,45,4,0,0,1,0,0,0,1
6713,45,5,0,0,0,1,0,0,1
6713,45,6,0,0,0,1,0,0,1
6713,45,7,0,0,1,1,0,0,2
6744,135,1,0,0,0,0,0,1,1
6744,135,2,0,0,0,0,0,1,1
6744,135,3,0,0,0,0,0,2,2
6744,135,4,0,0,0,0,0,2,2
6744,135,5,0,0,0,0,0,1,1
6744,135,6,0,0,0,0,0,2,2
6744,135,7,0,0,0,0,0,3,3
6744,225,1,0,0,0,0,0,2,2
6744,225,2,0,0,0,0,0,1,1
6744,225,3,0,0,0,0,0,1,1
6744,225,4,0,0,0,0,0,1,1
6744,225,5,0,0,0,0,0,3,3
6744,225,6,0,0,0,0,0,2,2
6744,225,7,0,0,0,0,0,2,2
6744,315,1,0,0,0,0,0,1,1
6744,315,2,0,0,0,0,0,2,2
6744,315,3,0,0,0,0,0,1,1
6744,315,5,0,0,0,0,0,2,2
6744,315,6,0,0,0,0,0,2,2
6744,315,7,0,0,0,0,0,1,1
6744,45,5,0,0,0,0,0,1,1
6744,45,7,0,0,0,0,0,1,1
6746,135,1,0,0,0,0,0,1,1
6746,135,2,0,0,0,0,0,2,2
6746,135,3,0,0,0,0,0,1,1
6746,135,4,0,0,0,0,0,2,2
6746,135,5,0,0,0,0,0,1,1
6746,135,6,0,0,0,0,0,1,1
6746,135,7,0,0,0,0,0,3,3
6746,225,1,0,0,0,0,0,2,2
6746,225,2,0,0,0,0,0,2,2
6746,225,3,0,0,0,0,0,2,2
6746,225,4,0,0,0,0,0,1,1
6746,225,5,0,0,0,0,0,2,2
6746,225,6,0,0,0,0,0,2,2
6746,225,7,0,0,0,0,0,1,1
6746,315,3,1,0,0,0,0,1,2
6746,315,4,0,0,0,0,0,1,1
6746,315,6,1,0,0,0,0,1,2
6746,315,7,1,0,0,0,0,2,3
6746,45,1,1,1,0,0,0,1,3
6746,45,5,1,2,0,0,0,1,4
6752,135,6,1,0,0,0,0,0,1
6752,225,3,1,0,0,0,0,0,1
6752,225,6,1,0,0,0,0,0,1
6752,225,7,1,0,0,0,0,0,1
6752,315,2,1,0,0,0,0,0,1
6752,315,3,1,0,0,0,0,0,1
6752,315,5,1,1,0,0,0,0,2
6752,315,6,1,1,0,0,0,0,2
6753,135,1,0,1,0,0,0,0,1
6753,135,5,1,2,0,0,0,0,3
6753,135,6,1,2,0,0,0,0,3
6753,135,7,1,1,0,0,0,0,2
6753,225,3,1,1,0,0,0,0,2
6753,225,4,0,1,0,0,0,0,1
6753,225,6,1,1,0,0,0,0,2
6753,225,7,2,1,0,0,0,0,3
6753,315,2,1,0,0,0,0,0,1
6753,315,3,2,0,0,0,0,0,2
6753,315,5,1,0,0,0,0,0,1
6753,315,6,2,0,0,0,0,0,2
6753,315,7,1,0,0,0,0,0,1
6753,45,1,1,0,0,0,0,0,1
6753,45,5,1,0,0,0,0,0,1
6852,135,5,1,0,0,0,0,0,1
6852,135,6,2,1,0,0,0,0,3
6852,135,7,1,1,0,0,0,0,2
6852,225,2,1,0,0,0,0,0,1
6852,225,3,2,0,0,0,0,0,2
6852,225,4,1,0,0,0,0,0,1
6852,225,6,2,0,0,0,0,0,2
6852,225,7,1,0,0,0,0,0,1
6852,315,2,2,0,0,0,0,0,2
6852,315,3,1,0,0,0,0,0,1
6852,315,5,1,0,0,0,0,0,1
6852,315,6,2,0,0,0,0,0,2
6852,315,7,1,0,0,0,0,0,1
6852,45,5,1,1,0,0,0,0,2
6852,45,6,2,2,0,0,0,0,4
6852,45,7,0,1,0,0,0,0,1
6950,135,2,0,0,1,0,0,0,1
6950,135,3,1,0,1,0,0,0,2
6950,135,6,1,0,1,0,0,0,2
6950,135,7,1,0,0,0,0,0,1
6950,225,2,1,0,1,0,0,0,2
6950,225,3,1,0,1,0,0,0,2
6950,225,5,1,0,0,0,0,0,1
6950,225,6,1,0,1,0,0,0,2
6950,225,7,0,0,1,0,0,0,1
6950,315,3,1,0,0,0,0,0,1
6950,315,6,1,0,0,0,0,0,1
6950,315,7,1,0,0,0,0,0,1
6950,45,1,1,0,0,0,0,0,1
6950,45,2,1,0,0,0,0,0,1
6950,45,5,1,0,0,0,0,0,1
6962,315,1,1,0,0,0,0,0,1
6962,315,2,1,0,0,0,0,0,1
6962,315,5,2,0,0,0,0,0,2
6962,315,6,1,0,0,0,0,0,1
6962,45,1,1,1,0,0,0,0,2
6962,45,2,1,1,0,0,0,0,2
6962,45,5,1,1,0,0,0,0,2
6973,135,1,0,0,2,0,0,0,2
6973,135,5,1,0,1,0,0,0,2
6973,135,6,1,0,0,0,0,0,1
6973,135,7,0,0,1,0,0,0,1
6973,225,4,0,0,1,0,0,0,1
6973,225,7,0,0,1,0,0,0,1
6973,315,2,0,1,0,0,0,0,1
6973,315,5,1,2,0,0,0,0,3
6973,315,6,1,3,0,0,0,0,4
6973,315,7,0,1,0,0,0,0,1
6973,45,6,1,0,0,0,0,0,1
6973,45,7,1,0,0,0,0,0,1
7003,225,6,1,0,0,0,0,0,1
7003,315,2,1,0,0,0,0,0,1
7003,315,3,1,0,0,0,0,0,1
7003,315,6,1,0,0,0,0,0,1
7090,225,3,1,0,0,0,0,0,1
7090,225,4,1,0,0,0,0,0,1
7090,225,5,1,0,0,0,0,0,1
7090,225,6,1,0,0,0,0,0,1
7090,225,7,1,0,0,0,0,0,1
7090,315,1,1,0,0,0,0,0,1
7090,315,2,1,0,0,0,0,0,1
7090,315,5,1,0,0,0,0,0,1
7090,315,6,1,0,0,0,0,0,1
7090,315,7,1,0,0,0,0,0,1
7100,135,1,0,0,0,0,0,2,2
7100,135,2,0,0,0,0,0,2,2
7100,135,3,0,0,0,0,0,1,1
7100,135,5,0,0,0,0,0,1,1
7100,135,6,0,0,0,0,0,2,2
7100,135,7,0,0,0,0,0,1,1
7100,225,5,1,0,0,0,0,0,1
7100,315,1,1,0,0,0,0,0,1
7100,315,5,1,0,0,0,0,0,1
7100,315,7,1,1,0,0,0,0,2
7100,45,5,0,2,0,0,0,0,2
7100,45,6,0,1,0,0,0,0,1
7108,135,2,1,0,0,0,0,0,1
7108,135,3,1,0,0,0,0,0,1
7108,135,5,1,0,0,0,0,0,1
7108,135,6,1,0,0,0,0,0,1
7108,225,4,0,0,1,0,0,0,1
7108,225,5,1,0,0,0,0,0,1
7108,225,7,0,0,1,0,0,0,1
7108,315,3,0,0,1,0,0,0,1
7108,315,4,1,0,0,0,0,0,1
7108,315,6,0,0,1,0,0,0,1
7108,315,7,1,0,1,0,0,0,2
7108,45,2,1,0,0,0,0,0,1
7108,45,3,1,0,0,0,0,0,1
7108,45,5,1,0,0,0,0,0,1
7108,45,6,1,0,0,0,0,0,1
7119,315,2,1,0,0,0,0,0,1
7119,315,5,1,0,0,0,0,0,1
7119,315,6,1,0,0,0,0,0,1
7119,45,5,1,0,0,0,0,0,1
7119,45,6,1,0,0,0,0,0,1
7136,135,6,1,0,0,0,0,0,1
7136,135,7,1,0,0,0,0,0,1
7136,225,3,1,0,0,0,0,0,1
7136,225,4,1,0,0,0,0,0,1
7136,225,6,1,0,0,0,0,0,1
7136,225,7,1,0,0,0,0,0,1
7136,315,2,1,0,0,0,0,0,1
7136,315,5,1,0,0,0,0,0,1
7136,315,6,1,0,0,0,0,0,1
7136,45,5,1,0,0,0,0,0,1
7155,135,5,1,1,0,0,0,0,2
7155,135,6,1,1,0,0,0,0,2
7155,225,6,0,1,0,0,0,0,1
7155,225,7,1,2,0,0,0,0,3
7155,315,2,1,1,0,0,0,0,2
7155,315,3,1,1,0,0,0,0,2
7155,315,6,1,1,0,0,0,0,2
7155,315,7,1,0,0,0,0,0,1
7155,45,1,1,0,0,0,0,0,1
7155,45,2,1,0,0,0,0,0,1
7155,45,5,1,0,0,0,0,0,1
7155,45,6,1,0,0,0,0,0,1
7220,135,5,0,1,0,0,0,0,1
7220,135,6,0,1,0,0,0,0,1
7220,135,7,0,1,0,0,0,0,1
7220,225,1,0,1,0,0,0,0,1
7220,225,5,0,2,0,0,0,0,2
7220,225,6,0,1,0,0,0,0,1
7220,225,7,0,2,0,0,0,0,2
7220,315,4,1,0,0,0,0,0,1
7220,315,5,0,1,0,1,0,0,2
7220,315,6,0,0,0,1,0,0,1
7220,315,7,1,0,0,0,0,0,1
7220,45,1,0,2,0,0,0,0,2
7220,45,2,0,1,0,0,0,0,1
7220,45,4,0,1,0,0,0,0,1
7220,45,5,0,2,0,0,0,0,2
7220,45,7,1,1,0,0,0,0,2
7253,135,1,0,0,0,0,0,1,1
7253,135,2,0,0,0,0,0,1,1
7253,135,5,0,0,0,0,0,2,2
7253,135,6,0,0,0,0,0,1,1
7253,225,1,1,0,0,0,0,0,1
7253,225,2,1,0,0,0,0,0,1
7253,225,3,1,0,0,0,0,0,1
7253,225,4,1,0,0,0,0,0,1
7253,225,5,1,0,0,0,0,0,1
7253,225,6,2,0,0,0,0,0,2
7253,225,7,1,0,0,0,0,0,1
7253,315,3,0,0,0,0,0,1,1
7253,315,4,0,0,0,0,0,1,1
7253,315,7,0,0,0,0,0,1,1
7253,45,5,0,0,0,0,0,1,1
7253,45,7,0,0,0,0,0,1,1
7295,135,4,1,0,0,0,0,0,1
7295,135,7,1,0,0,0,0,0,1
7295,315,3,1,0,0,0,0,0,1
7295,315,6,1,0,0,0,0,0,1
7295,315,7,1,0,0,0,0,0,1
7295,45,5,1,0,0,0,0,0,1
7295,45,6,1,0,0,0,0,0,1
7316,135,2,1,1,0,0,0,0,2
7316,135,5,1,1,0,0,0,0,2
7316,135,6,1,1,0,0,0,0,2
7316,225,5,1,0,0,0,0,0,1
7316,315,2,0,1,0,0,0,0,1
7316,315,5,0,1,0,0,0,0,1
7316,315,6,1,1,0,0,0,0,2
7316,315,7,1,1,0,0,0,0,2
7316,45,3,1,0,0,0,0,0,1
7316,45,4,1,0,0,0,0,0,1
7316,45,5,0,2,0,0,0,0,2
7316,45,6,1,0,0,0,0,0,1
7316,45,7,1,0,0,0,0,0,1
7359,135,1,0,1,0,0,0,0,1
7359,135,2,0,1,0,0,0,0,1
7359,135,5,0,1,0,0,0,0,1
7359,135,6,0,1,0,0,0,0,1
7359,225,1,0,1,0,0,0,0,1
7359,225,5,0,1,0,0,0,0,1
7359,315,2,1,0,0,0,0,0,1
7359,315,3,2,0,0,0,0,0,2
7359,315,4,1,0,0,0,0,0,1
7359,315,5,1,0,0,0,0,0,1
7359,315,6,2,0,0,0,0,0,2
7359,315,7,1,0,0,0,0,0,1
7362,135,5,1,0,0,0,0,0,1
7362,135,6,2,0,0,0,0,0,2
7362,135,7,1,0,0,0,0,0,1
7362,315,6,1,0,0,0,0,0,1
7362,315,7,2,0,0,0,0,0,2
7362,45,2,1,0,0,0,0,0,1
7362,45,3,1,0,0,0,0,0,1
7362,45,4,2,0,0,0,0,0,2
7362,45,5,1,0,0,0,0,0,1
7362,45,6,1,0,0,0,0,0,1
7362,45,7,2,0,0,0,0,0,2
7377,135,4,0,1,0,0,0,0,1
7377,135,5,0,1,0,0,0,0,1
7377,135,7,0,1,0,0,0,0,1
7377,225,2,0,1,0,0,0,0,1
7377,225,3,1,1,0,0,0,0,2
7377,225,6,1,1,0,0,0,0,2
7377,225,7,1,1,0,0,0,0,2
7377,315,5,1,0,0,0,0,0,1
7377,45,2,0,1,0,0,0,0,1
7377,45,5,0,1,0,0,0,0,1
7377,45,6,0,1,0,0,0,0,1
7389,135,1,0,0,1,0,0,0,1
7389,135,2,0,1,2,0,0,0,3
7389,135,3,0,1,0,0,0,0,1
7389,135,5,0,0,2,0,0,0,2
7389,135,6,1,2,2,0,0,0,5
7389,135,7,1,2,0,0,0,0,3
7389,225,6,1,0,0,0,0,0,1
7389,225,7,1,0,0,0,0,0,1
7389,315,2,1,1,0,0,0,0,2
7389,315,3,1,0,0,0,0,0,1
7389,315,5,1,1,0,0,0,0,2
7389,315,6,1,1,0,0,0,0,2
7389,45,5,1,2,0,0,0,0,3
7389,45,6,1,2,0,0,0,0,3
7403,135,6,1,0,0,0,0,0,1
7403,225,3,1,0,0,0,0,0,1
7403,225,4,1,0,0,0,0,0,1
7403,225,6,1,0,0,0,0,0,1
7403,225,7,1,0,0,0,0,0,1
7403,315,2,1,0,0,0,0,0,1
7403,315,5,1,0,0,0,0,0,1
7403,315,6,1,0,0,0,0,0,1
7403,45,5,1,1,0,0,0,0,2
7403,45,6,1,1,0,0,0,0,2
7405,135,5,1,1,0,0,0,0,2
7405,225,6,1,0,0,0,0,0,1
7405,225,7,1,0,0,0,0,0,1
7405,315,3,1,0,0,0,0,0,1
7405,315,6,1,0,0,0,0,0,1
7405,315,7,1,0,0,0,0,0,1
7405,45,2,1,0,0,0,0,0,1
7405,45,3,1,0,0,0,0,0,1
7405,45,6,1,0,0,0,0,0,1
7405,45,7,1,0,0,0,0,0,1
7411,135,6,1,0,0,0,0,0,1
7411,225,2,1,0,0,0,0,0,1
7411,225,3,1,2,0,0,0,0,3
7411,225,4,0,2,0,0,0,0,2
7411,225,6,1,2,0,0,0,0,3
7411,225,7,1,3,0,0,0,0,4
7411,45,2,1,1,0,0,0,0,2
7411,45,3,1,0,0,0,0,0,1
7411,45,5,1,1,0,0,0,0,2
7411,45,6,1,1,0,0,0,0,2
7480,135,3,1,0,1,0,0,0,2
7480,135,4,0,0,1,0,0,0,1
7480,135,6,1,0,1,0,0,0,2
7480,135,7,1,0,1,0,0,0,2
7480,225,1,1,0,0,0,0,0,1
7480,225,2,1,0,0,0,0,0,1
7480,225,5,1,0,0,0,0,0,1
7480,225,6,1,0,0,0,0,0,1
7480,45,2,1,0,0,0,0,0,1
7480,45,3,2,0,0,0,0,0,2
7480,45,4,1,0,0,0,0,0,1
7480,45,6,2,0,0,0,0,0,2
7480,45,7,1,0,0,0,0,0,1
7481,135,2,0,1,0,0,0,0,1
7481,135,3,1,1,0,0,0,0,2
7481,135,5,1,0,0,0,0,0,1
7481,135,6,2,2,0,0,0,0,4
7481,135,7,1,1,0,0,0,0,2
7481,225,2,1,0,0,0,0,0,1
7481,225,5,1,0,0,0,0,0,1
7481,225,6,2,0,0,0,0,0,2
7481,225,7,1,0,0,0,0,0,1
7481,315,3,0,0,0,0,1,0,1
7481,315,6,0,0,0,0,1,0,1
7481,315,7,0,0,0,0,1,0,1
7481,45,1,1,0,0,0,0,0,1
7481,45,2,1,0,0,0,0,0,1
7481,45,5,1,0,0,0,0,0,1
7481,45,6,1,0,0,0,0,0,1
7552,135,1,0,0,0,0,0,1,1
7552,135,2,0,0,0,0,0,1,1
7552,135,3,0,0,0,0,0,1,1
7552,135,5,0,0,0,0,0,3,3
7552,135,6,0,0,0,0,0,2,2
7552,135,7,0,0,0,0,0,2,2
7552,225,6,0,0,0,0,0,1,1
7552,225,7,0,0,0,0,0,1,1
7552,315,1,0,0,0,0,0,1,1
7552,315,2,0,0,0,0,0,2,2
7552,315,3,0,0,0,0,0,2,2
7552,315,4,0,0,0,0,0,2,2
7552,315,5,0,0,0,0,0,2,2
7552,315,6,0,0,0,0,0,2,2
7552,315,7,0,0,0,0,0,3,3
7552,45,1,0,0,0,0,0,1,1
7552,45,2,0,0,0,0,0,1,1
7552,45,3,0,0,0,0,0,1,1
7552,45,5,0,0,0,0,0,2,2
7552,45,6,0,0,0,0,0,1,1
7552,45,7,0,0,0,0,0,1,1
7593,135,2,0,2,0,0,0,0,2
7593,135,3,0,2,0,0,0,0,2
7593,135,5,0,1,0,0,0,0,1
7593,135,6,1,3,0,0,0,0,4
7593,135,7,1,1,0,0,0,0,2
7593,225,2,1,1,0,0,0,0,2
7593,225,3,0,1,0,0,0,0,1
7593,225,5,1,0,0,0,0,0,1
7593,225,6,1,1,0,0,0,0,2
7593,315,2,1,0,0,0,0,0,1
7593,315,3,1,0,0,0,0,0,1
7593,315,5,1,0,0,0,0,0,1
7593,315,6,1,0,0,0,0,0,1
7593,45,5,1,1,0,0,0,0,2
7593,45,6,1,1,0,0,0,0,2
7609,135,5,0,1,0,0,0,0,1
7609,225,3,1,0,0,0,0,0,1
7609,225,6,1,0,0,0,0,0,1
7609,225,7,1,0,0,0,0,0,1
7609,45,1,1,0,0,0,0,0,1
7609,45,5,1,0,0,0,0,0,1
7611,135,6,1,1,0,0,0,0,2
7611,135,7,1,1,0,0,0,0,2
7611,225,2,1,1,0,0,0,0,2
7611,225,3,1,1,0,0,0,0,2
7611,225,6,1,1,0,0,0,0,2
7611,225,7,0,1,0,0,0,0,1
7611,45,5,1,1,0,0,0,0,2
7618,135,3,1,0,0,0,0,0,1
7618,135,6,1,0,0,0,0,0,1
7618,135,7,1,0,0,0,0,0,1
7618,225,1,1,0,0,0,0,0,1
7618,225,5,1,0,0,0,0,0,1
7618,315,2,0,0,1,0,0,0,1
7618,315,3,0,0,1,0,0,0,1
7618,315,4,0,0,1,0,0,0,1
7618,315,5,0,0,1,0,0,0,1
7618,315,6,0,0,1,0,0,0,1
7618,315,7,1,0,1,0,0,0,2
7618,45,1,1,0,0,0,0,0,1
7618,45,2,1,0,0,0,0,0,1
7618,45,3,1,0,0,0,0,0,1
7618,45,5,1,0,0,0,0,0,1
7618,45,6,1,0,0,0,0,0,1
7618,45,7,1,0,0,0,0,0,1
7633,135,1,0,1,0,0,0,0,1
7633,135,4,1,0,0,0,0,0,1
7633,135,5,1,1,0,0,0,0,2
7633,135,6,1,0,0,0,0,0,1
7633,135,7,1,0,0,0,0,0,1
7633,225,4,1,0,0,1,0,0,2
7633,225,7,1,0,0,1,0,0,2
7633,45,2,1,0,0,0,0,0,1
7633,45,5,1,0,0,0,0,0,1
7633,45,6,1,0,0,0,0,0,1
7645,135,2,1,0,0,0,0,0,1
7645,135,3,1,0,0,0,0,0,1
7645,135,6,1,0,0,0,0,0,1
7645,135,7,1,0,0,0,0,0,1
7645,225,5,1,1,0,0,0,0,2
7645,225,6,1,1,0,0,0,0,2
7645,315,5,0,1,0,0,0,0,1
7645,315,6,0,1,0,0,0,0,1
7645,45,6,0,2,0,0,0,0,2
7645,45,7,0,2,0,0,0,0,2
7659,135,3,1,0,0,0,0,0,1
7659,135,4,1,0,0,0,0,0,1
7659,135,6,1,0,0,0,0,0,1
7659,135,7,1,0,0,0,0,0,1
7659,225,6,1,0,0,0,0,0,1
7659,225,7,1,0,0,0,0,0,1
7673,135,6,1,1,0,0,0,0,2
7673,135,7,1,1,0,0,0,0,2
7673,225,2,1,1,0,0,0,0,2
7673,225,3,1,1,0,0,0,0,2
7673,225,5,0,1,0,0,0,0,1
7673,225,6,1,1,0,0,0,0,2
7673,315,5,1,0,0,0,0,0,1
7673,315,6,1,0,0,0,0,0,1
7673,45,6,1,1,0,0,0,0,2
7673,45,7,1,1,0,0,0,0,2
7675,135,5,0,1,0,0,0,0,1
7675,135,6,1,1,0,0,0,0,2
7675,315,6,1,1,0,0,0,0,2
7675,315,7,1,1,0,0,0,0,2
7675,45,5,1,0,0,0,0,0,1
7675,45,6,1,0,0,0,0,0,1
7691,315,3,0,0,0,0,0,2,2
7691,315,4,0,0,0,0,0,1,1
7691,315,5,0,0,0,1,0,0,1
7691,315,6,1,0,0,1,0,2,4
7691,315,7,0,0,0,0,0,2,2
7691,45,1,0,0,0,0,0,1,1
7691,45,5,1,0,0,0,0,2,3
7691,45,6,1,0,0,1,0,0,2
7691,45,7,0,0,0,1,0,0,1
7699,135,5,1,0,0,0,0,0,1
7699,135,6,1,0,0,0,0,0,1
7699,315,6,1,0,0,0,0,0,1
7699,315,7,1,0,0,0,0,0,1
7743,225,3,0,0,1,0,0,0,1
7743,225,4,0,0,1,0,0,0,1
7743,225,6,1,0,2,0,0,0,3
7743,225,7,1,0,2,0,0,0,3
7743,315,4,1,0,0,0,0,0,1
7743,315,5,2,0,0,0,0,0,2
7743,315,6,1,0,0,0,0,0,1
7743,315,7,1,0,0,0,0,0,1
7743,45,1,1,0,0,0,0,0,1
7743,45,5,1,0,0,0,0,0,1
7743,45,6,2,0,0,0,0,0,2
7743,45,7,2,0,0,0,0,0,2
7748,315,2,1,0,0,0,0,0,1
7748,315,3,2,0,0,0,0,0,2
7748,315,6,2,0,0,0,0,0,2
7748,315,7,1,0,0,0,0,0,1
7755,135,5,1,0,0,0,0,0,1
7755,135,6,1,0,0,1,0,0,2
7755,225,5,1,0,0,0,0,0,1
7755,225,6,1,0,0,0,0,0,1
7755,315,2,0,1,0,0,0,0,1
7755,315,3,0,1,0,0,0,0,1
7755,315,6,1,1,0,0,0,0,2
7755,315,7,1,1,0,0,0,0,2
7755,45,2,0,0,0,1,0,0,1
7755,45,3,1,0,0,1,0,0,2
7755,45,6,1,0,0,1,0,0,2
7755,45,7,1,0,0,0,0,0,1
7760,135,3,1,0,0,0,0,0,1
7760,135,4,1,0,0,0,0,0,1
7760,135,7,1,0,0,0,0,0,1
7760,225,2,1,0,0,0,0,0,1
7760,225,5,1,0,0,0,0,0,1
7760,225,6,1,0,0,0,0,0,1
7769,135,3,1,0,0,0,0,0,1
7769,135,6,1,0,0,0,0,0,1
7769,135,7,1,0,0,0,0,0,1
7769,225,1,1,0,0,0,0,0,1
7769,225,2,1,0,0,0,0,0,1
7769,225,5,2,0,0,0,0,0,2
7769,225,6,1,0,0,0,0,0,1
7769,315,3,1,0,0,0,0,0,1
7769,315,4,1,0,0,0,0,0,1
7769,315,6,2,0,0,0,0,0,2
7769,315,7,2,0,0,0,0,0,2
7769,45,3,0,1,0,0,0,0,1
7769,45,6,0,1,0,0,0,0,1
7769,45,7,0,1,0,0,0,0,1
7837,135,1,0,1,0,0,0,0,1
7837,135,2,0,2,0,0,0,0,2
7837,135,5,1,2,0,0,0,0,3
7837,135,6,1,1,0,0,0,0,2
7837,225,4,0,1,0,0,0,0,1
7837,225,6,1,0,0,0,0,0,1
7837,225,7,1,1,0,0,0,0,2
7837,315,2,0,1,0,0,0,0,1
7837,315,5,0,1,0,0,0,0,1
7837,315,6,1,1,0,0,0,0,2
7837,315,7,1,0,0,0,0,0,1
7837,45,2,0,0,1,0,0,0,1
7837,45,3,0,0,1,0,0,0,1
7837,45,5,1,0,0,0,0,0,1
7837,45,6,1,0,1,0,0,0,2
