img_id,heading,crop_num,present_ramp,missing_ramp,label_name,sv_image_x,sv_image_y,xpt_minus_xleft,xright_minus_xpt,ypt_minus_ytop,ybottom_minus_ypt,in_10px_roi,jpg_name
2792,135,C,False,False,Surface Problem,352,408,167,13,88,92,True,2792_135_C.jpg
2792,225,C,True,False,Present Curb Ramp,257,405,72,108,85,95,True,2792_225_C.jpg
2792,225,C,False,False,Surface Problem,243,388,58,122,68,112,True,2792_225_C.jpg
2792,315,C,True,False,Present Curb Ramp,289,444,104,76,124,56,True,2792_315_C.jpg
2792,315,C,False,False,Surface Problem,196,375,11,169,55,125,True,2792_315_C.jpg
4513,225,C,False,False,No Sidewalk,242,351,57,123,31,149,True,4513_225_C.jpg
4513,225,C,False,False,No Sidewalk,344,362,159,21,42,138,True,4513_225_C.jpg
4550,45,C,False,False,Surface Problem,267,438,82,98,118,62,True,4550_45_C.jpg
4550,45,C,False,False,Surface Problem,284,419,99,81,99,81,True,4550_45_C.jpg
4550,45,C,False,False,Surface Problem,334,428,149,31,108,72,True,4550_45_C.jpg
4550,45,C,False,False,Surface Problem,350,415,165,15,95,85,True,4550_45_C.jpg
4550,45,C,True,False,Present Curb Ramp,302,442,117,63,122,58,True,4550_45_C.jpg
4550,45,C,False,False,Surface Problem,302,462,117,63,142,38,True,4550_45_C.jpg
4550,135,C,True,False,Present Curb Ramp,363,428,178,2,108,72,False,4550_135_C.jpg
4550,225,C,True,False,Present Curb Ramp,336,400,151,29,80,100,True,4550_225_C.jpg
4550,225,C,False,False,Surface Problem,350,415,165,15,95,85,True,4550_225_C.jpg
4550,315,C,True,False,Present Curb Ramp,274,412,89,91,92,88,True,4550_315_C.jpg
4550,315,C,False,False,Surface Problem,244,418,59,121,98,82,True,4550_315_C.jpg
4550,315,C,False,False,Surface Problem,270,431,85,95,111,69,True,4550_315_C.jpg
4550,315,C,False,False,Surface Problem,294,396,109,71,76,104,True,4550_315_C.jpg
4550,315,C,False,False,Surface Problem,325,391,140,40,71,109,True,4550_315_C.jpg
4726,45,C,True,False,Present Curb Ramp,252,420,67,113,100,80,True,4726_45_C.jpg
4726,45,C,False,False,Surface Problem,271,434,86,94,114,66,True,4726_45_C.jpg
4726,45,C,False,False,Surface Problem,233,433,48,132,113,67,True,4726_45_C.jpg
4726,225,C,True,False,Present Curb Ramp,330,431,145,35,111,69,True,4726_225_C.jpg
4726,225,C,False,False,Surface Problem,330,447,145,35,127,53,True,4726_225_C.jpg
4726,315,C,False,False,Surface Problem,363,401,178,2,81,99,False,4726_315_C.jpg
4726,315,C,False,False,Surface Problem,338,391,153,27,71,109,True,4726_315_C.jpg
4726,315,C,False,False,Surface Problem,309,386,124,56,66,114,True,4726_315_C.jpg
4726,315,C,False,False,Surface Problem,284,381,99,81,61,119,True,4726_315_C.jpg
4726,315,C,False,False,Surface Problem,262,377,77,103,57,123,True,4726_315_C.jpg
4726,315,C,False,False,Surface Problem,228,368,43,137,48,132,True,4726_315_C.jpg
4750,45,C,True,False,Present Curb Ramp,321,412,136,44,92,88,True,4750_45_C.jpg
4768,225,C,True,False,Present Curb Ramp,361,456,176,4,136,44,False,4768_225_C.jpg
4945,45,C,False,False,No Sidewalk,217,343,32,148,23,157,True,4945_45_C.jpg
4945,45,C,False,False,No Sidewalk,364,356,179,1,36,144,False,4945_45_C.jpg
4945,225,C,True,False,Present Curb Ramp,330,379,145,35,59,121,True,4945_225_C.jpg
4945,315,C,False,False,No Sidewalk,311,422,126,54,102,78,True,4945_315_C.jpg
5018,45,C,False,False,No Sidewalk,296,400,111,69,80,100,True,5018_45_C.jpg
5018,135,C,False,False,No Sidewalk,202,442,17,163,122,58,True,5018_135_C.jpg
5018,225,C,False,False,No Sidewalk,270,454,85,95,134,46,True,5018_225_C.jpg
5018,315,C,False,False,No Sidewalk,242,363,57,123,43,137,True,5018_315_C.jpg
5046,45,C,False,False,No Sidewalk,330,388,145,35,68,112,True,5046_45_C.jpg
5046,225,C,False,False,No Sidewalk,227,379,42,138,59,121,True,5046_225_C.jpg
5046,315,C,False,False,No Sidewalk,218,429,33,147,109,71,True,5046_315_C.jpg
5116,225,C,True,False,Present Curb Ramp,270,372,85,95,52,128,True,5116_225_C.jpg
5116,315,C,True,False,Present Curb Ramp,265,378,80,100,58,122,True,5116_315_C.jpg
5171,45,C,True,False,Present Curb Ramp,301,412,116,64,92,88,True,5171_45_C.jpg
5171,45,C,False,False,Surface Problem,209,380,24,156,60,120,True,5171_45_C.jpg
5171,135,C,True,False,Present Curb Ramp,284,433,99,81,113,67,True,5171_135_C.jpg
5171,135,C,False,False,Surface Problem,302,439,117,63,119,61,True,5171_135_C.jpg
5171,135,C,False,False,Surface Problem,257,438,72,108,118,62,True,5171_135_C.jpg
5171,315,C,True,False,Present Curb Ramp,317,419,132,48,99,81,True,5171_315_C.jpg
5292,45,C,False,False,Surface Problem,258,439,73,107,119,61,True,5292_45_C.jpg
5292,45,C,False,False,Surface Problem,308,423,123,57,103,77,True,5292_45_C.jpg
5292,135,C,True,False,Present Curb Ramp,204,360,19,161,40,140,True,5292_135_C.jpg
5292,225,C,False,False,Surface Problem,261,398,76,104,78,102,True,5292_225_C.jpg
5292,225,C,False,False,Surface Problem,329,389,144,36,69,111,True,5292_225_C.jpg
5356,135,C,False,False,No Sidewalk,326,376,141,39,56,124,True,5356_135_C.jpg
5356,135,C,False,False,No Sidewalk,319,340,134,46,20,160,True,5356_135_C.jpg
5623,315,C,True,False,Present Curb Ramp,303,374,118,62,54,126,True,5623_315_C.jpg
5624,45,C,True,False,Present Curb Ramp,322,354,137,43,34,146,True,5624_45_C.jpg
5624,135,C,True,False,Present Curb Ramp,249,368,64,116,48,132,True,5624_135_C.jpg
5624,135,C,True,False,Present Curb Ramp,295,370,110,70,50,130,True,5624_135_C.jpg
5624,225,C,True,False,Present Curb Ramp,331,375,146,34,55,125,True,5624_225_C.jpg
5624,315,C,True,False,Present Curb Ramp,345,369,160,20,49,131,True,5624_315_C.jpg
5642,135,C,False,False,Surface Problem,338,436,153,27,116,64,True,5642_135_C.jpg
5642,135,C,False,False,Surface Problem,320,465,135,45,145,35,True,5642_135_C.jpg
5698,135,C,True,False,Present Curb Ramp,317,396,132,48,76,104,True,5698_135_C.jpg
5698,225,C,True,False,Present Curb Ramp,194,437,9,171,117,63,False,5698_225_C.jpg
5698,315,C,True,False,Present Curb Ramp,350,467,165,15,147,33,True,5698_315_C.jpg
5791,45,C,True,False,Present Curb Ramp,342,439,157,23,119,61,True,5791_45_C.jpg
5791,45,C,False,False,Surface Problem,339,452,154,26,132,48,True,5791_45_C.jpg
5791,225,C,True,False,Present Curb Ramp,350,408,165,15,88,92,True,5791_225_C.jpg
5791,225,C,True,False,Present Curb Ramp,221,396,36,144,76,104,True,5791_225_C.jpg
5791,315,C,True,False,Present Curb Ramp,222,417,37,143,97,83,True,5791_315_C.jpg
5791,315,C,False,False,Surface Problem,206,424,21,159,104,76,True,5791_315_C.jpg
5893,45,C,True,False,Present Curb Ramp,195,404,10,170,84,96,True,5893_45_C.jpg
5893,45,C,False,False,Surface Problem,277,414,92,88,94,86,True,5893_45_C.jpg
5893,315,C,False,False,Surface Problem,360,393,175,5,73,107,False,5893_315_C.jpg
6014,45,C,False,False,No Sidewalk,295,385,110,70,65,115,True,6014_45_C.jpg
6014,225,C,False,False,No Sidewalk,213,344,28,152,24,156,True,6014_225_C.jpg
6014,225,C,False,False,No Sidewalk,355,370,170,10,50,130,True,6014_225_C.jpg
6275,45,C,True,False,Present Curb Ramp,276,425,91,89,105,75,True,6275_45_C.jpg
6349,45,C,False,False,No Sidewalk,242,389,57,123,69,111,True,6349_45_C.jpg
6349,315,C,False,False,No Sidewalk,250,453,65,115,133,47,True,6349_315_C.jpg
6349,315,C,False,False,No Sidewalk,289,356,104,76,36,144,True,6349_315_C.jpg
6353,135,C,False,False,No Sidewalk,219,373,34,146,53,127,True,6353_135_C.jpg
6353,135,C,False,False,No Sidewalk,310,342,125,55,22,158,True,6353_135_C.jpg
6353,225,C,False,False,Surface Problem,281,438,96,84,118,62,True,6353_225_C.jpg
6419,45,C,False,False,No Sidewalk,266,380,81,99,60,120,True,6419_45_C.jpg
6419,135,C,False,False,No Sidewalk,262,448,77,103,128,52,True,6419_135_C.jpg
6419,225,C,False,False,No Sidewalk,330,400,145,35,80,100,True,6419_225_C.jpg
6419,315,C,False,False,No Sidewalk,214,464,29,151,144,36,True,6419_315_C.jpg
6468,315,C,False,False,No Sidewalk,306,401,121,59,81,99,True,6468_315_C.jpg
6544,135,C,True,False,Present Curb Ramp,318,411,133,47,91,89,True,6544_135_C.jpg
6544,135,C,False,False,Surface Problem,318,424,133,47,104,76,True,6544_135_C.jpg
6544,225,C,False,False,Surface Problem,257,421,72,108,101,79,True,6544_225_C.jpg
6744,135,C,False,False,No Sidewalk,303,364,118,62,44,136,True,6744_135_C.jpg
6744,225,C,False,False,No Sidewalk,259,370,74,106,50,130,True,6744_225_C.jpg
6744,315,C,False,False,No Sidewalk,306,379,121,59,59,121,True,6744_315_C.jpg
6744,315,C,False,False,No Sidewalk,238,348,53,127,28,152,True,6744_315_C.jpg
6746,135,C,False,False,No Sidewalk,359,387,174,6,67,113,False,6746_135_C.jpg
6746,225,C,False,False,No Sidewalk,198,380,13,167,60,120,True,6746_225_C.jpg
6746,225,C,False,False,No Sidewalk,331,379,146,34,59,121,True,6746_225_C.jpg
6752,135,C,True,False,Present Curb Ramp,332,434,147,33,114,66,True,6752_135_C.jpg
6752,315,C,True,False,Present Curb Ramp,283,416,98,82,96,84,True,6752_315_C.jpg
6752,315,C,False,False,Surface Problem,260,424,75,105,104,76,True,6752_315_C.jpg
6753,315,C,True,False,Present Curb Ramp,295,368,110,70,48,132,True,6753_315_C.jpg
6753,315,C,True,False,Present Curb Ramp,362,368,177,3,48,132,False,6753_315_C.jpg
6852,45,C,True,False,Present Curb Ramp,218,428,33,147,108,72,True,6852_45_C.jpg
6852,45,C,False,False,Surface Problem,193,436,8,172,116,64,False,6852_45_C.jpg
6852,45,C,True,False,Present Curb Ramp,335,430,150,30,110,70,True,6852_45_C.jpg
6852,45,C,False,False,Surface Problem,356,439,171,9,119,61,False,6852_45_C.jpg
6852,135,C,True,False,Present Curb Ramp,221,448,36,144,128,52,True,6852_135_C.jpg
6852,225,C,True,False,Present Curb Ramp,331,415,146,34,95,85,True,6852_225_C.jpg
6852,315,C,True,False,Present Curb Ramp,245,410,60,120,90,90,True,6852_315_C.jpg
6852,315,C,True,False,Present Curb Ramp,352,415,167,13,95,85,True,6852_315_C.jpg
6950,135,C,False,False,Obstacle,314,397,129,51,77,103,True,6950_135_C.jpg
6950,225,C,False,False,Obstacle,350,382,165,15,62,118,True,6950_225_C.jpg
6950,225,C,True,False,Present Curb Ramp,293,393,108,72,73,107,True,6950_225_C.jpg
6962,315,C,True,False,Present Curb Ramp,265,418,80,100,98,82,True,6962_315_C.jpg
6973,135,C,True,False,Present Curb Ramp,238,421,53,127,101,79,True,6973_135_C.jpg
6973,315,C,True,False,Present Curb Ramp,276,475,91,89,155,25,True,6973_315_C.jpg
6973,315,C,False,False,Surface Problem,270,490,85,95,170,10,True,6973_315_C.jpg
6973,315,C,False,False,Surface Problem,246,415,61,119,95,85,True,6973_315_C.jpg
6973,315,C,False,False,Surface Problem,342,424,157,23,104,76,True,6973_315_C.jpg
7003,225,C,True,False,Present Curb Ramp,334,420,149,31,100,80,True,7003_225_C.jpg
7003,315,C,True,False,Present Curb Ramp,307,389,122,58,69,111,True,7003_315_C.jpg
7100,45,C,False,False,Surface Problem,250,495,65,115,175,5,True,7100_45_C.jpg
7100,135,C,False,False,No Sidewalk,331,403,146,34,83,97,True,7100_135_C.jpg
7100,135,C,False,False,No Sidewalk,190,358,5,175,38,142,False,7100_135_C.jpg
7119,315,C,True,False,Present Curb Ramp,223,395,38,142,75,105,True,7119_315_C.jpg
7155,45,C,True,False,Present Curb Ramp,192,415,7,173,95,85,False,7155_45_C.jpg
7155,135,C,True,False,Present Curb Ramp,271,488,86,94,168,12,True,7155_135_C.jpg
7155,315,C,True,False,Present Curb Ramp,341,393,156,24,73,107,True,7155_315_C.jpg
7155,315,C,False,False,Surface Problem,319,388,134,46,68,112,True,7155_315_C.jpg
7253,225,C,True,False,Present Curb Ramp,213,372,28,152,52,128,True,7253_225_C.jpg
7316,135,C,True,False,Present Curb Ramp,234,396,49,131,76,104,True,7316_135_C.jpg
7316,135,C,False,False,Surface Problem,231,406,46,134,86,94,True,7316_135_C.jpg
7316,315,C,False,False,Surface Problem,278,385,93,87,65,115,True,7316_315_C.jpg
7359,135,C,False,False,Surface Problem,214,381,29,151,61,119,True,7359_135_C.jpg
7359,315,C,True,False,Present Curb Ramp,288,368,103,77,48,132,True,7359_315_C.jpg
7362,45,C,True,False,Present Curb Ramp,247,375,62,118,55,125,True,7362_45_C.jpg
7362,135,C,True,False,Present Curb Ramp,265,464,80,100,144,36,True,7362_135_C.jpg
7377,45,C,False,False,Surface Problem,269,392,84,96,72,108,True,7377_45_C.jpg
7377,225,C,False,False,Surface Problem,356,403,171,9,83,97,False,7377_225_C.jpg
7389,45,C,True,False,Present Curb Ramp,262,437,77,103,117,63,True,7389_45_C.jpg
7389,45,C,False,False,Surface Problem,297,424,112,68,104,76,True,7389_45_C.jpg
7389,45,C,False,False,Surface Problem,228,432,43,137,112,68,True,7389_45_C.jpg
7389,135,C,False,False,Surface Problem,347,419,162,18,99,81,True,7389_135_C.jpg
7389,135,C,False,False,Obstacle,269,388,84,96,68,112,True,7389_135_C.jpg
7389,135,C,False,False,Obstacle,187,367,2,178,47,133,False,7389_135_C.jpg
7389,225,C,True,False,Present Curb Ramp,356,420,171,9,100,80,False,7389_225_C.jpg
7389,315,C,True,False,Present Curb Ramp,293,403,108,72,83,97,True,7389_315_C.jpg
7389,315,C,False,False,Surface Problem,270,397,85,95,77,103,True,7389_315_C.jpg
7403,45,C,False,False,Surface Problem,273,423,88,92,103,77,True,7403_45_C.jpg
7403,45,C,True,False,Present Curb Ramp,236,424,51,129,104,76,True,7403_45_C.jpg
7403,135,C,True,False,Present Curb Ramp,313,453,128,52,133,47,True,7403_135_C.jpg
7403,315,C,True,False,Present Curb Ramp,266,403,81,99,83,97,True,7403_315_C.jpg
7405,45,C,True,False,Present Curb Ramp,342,377,157,23,57,123,True,7405_45_C.jpg
7411,45,C,True,False,Present Curb Ramp,296,396,111,69,76,104,True,7411_45_C.jpg
7411,45,C,False,False,Surface Problem,265,380,80,100,60,120,True,7411_45_C.jpg
7411,135,C,True,False,Present Curb Ramp,332,432,147,33,112,68,True,7411_135_C.jpg
7411,225,C,True,False,Present Curb Ramp,345,408,160,20,88,92,True,7411_225_C.jpg
7480,45,C,True,False,Present Curb Ramp,302,360,117,63,40,140,True,7480_45_C.jpg
7481,45,C,True,False,Present Curb Ramp,204,390,19,161,70,110,True,7481_45_C.jpg
7481,135,C,True,False,Present Curb Ramp,224,424,39,141,104,76,True,7481_135_C.jpg
7481,135,C,False,False,Surface Problem,320,394,135,45,74,106,True,7481_135_C.jpg
7481,225,C,True,False,Present Curb Ramp,254,417,69,111,97,83,True,7481_225_C.jpg
7552,45,C,False,False,No Sidewalk,284,382,99,81,62,118,True,7552_45_C.jpg
7552,135,C,False,False,No Sidewalk,243,347,58,122,27,153,True,7552_135_C.jpg
7552,225,C,False,False,No Sidewalk,323,456,138,42,136,44,True,7552_225_C.jpg
7552,315,C,False,False,No Sidewalk,348,349,163,17,29,151,True,7552_315_C.jpg
7593,45,C,True,False,Present Curb Ramp,196,445,11,169,125,55,True,7593_45_C.jpg
7593,45,C,False,False,Surface Problem,275,431,90,90,111,69,True,7593_45_C.jpg
7593,135,C,False,False,Surface Problem,333,412,148,32,92,88,True,7593_135_C.jpg
7593,135,C,False,False,Surface Problem,283,393,98,82,73,107,True,7593_135_C.jpg
7593,225,C,True,False,Present Curb Ramp,279,410,94,86,90,90,True,7593_225_C.jpg
7593,225,C,False,False,Surface Problem,323,407,138,42,87,93,True,7593_225_C.jpg
7593,315,C,True,False,Present Curb Ramp,296,416,111,69,96,84,True,7593_315_C.jpg
7611,225,C,True,False,Present Curb Ramp,302,407,117,63,87,93,True,7611_225_C.jpg
7611,225,C,False,False,Surface Problem,354,405,169,11,85,95,True,7611_225_C.jpg
7618,45,C,True,False,Present Curb Ramp,358,364,173,7,44,136,False,7618_45_C.jpg
7618,315,C,False,False,Obstacle,271,373,86,94,53,127,True,7618_315_C.jpg
7645,45,C,False,False,Surface Problem,346,424,161,19,104,76,True,7645_45_C.jpg
7645,135,C,True,False,Present Curb Ramp,356,408,171,9,88,92,False,7645_135_C.jpg
7645,225,C,False,False,Surface Problem,234,423,49,131,103,77,True,7645_225_C.jpg
7645,315,C,False,False,Surface Problem,268,420,83,97,100,80,True,7645_315_C.jpg
7673,45,C,True,False,Present Curb Ramp,350,463,165,15,143,37,True,7673_45_C.jpg
7673,225,C,True,False,Present Curb Ramp,317,406,132,48,86,94,True,7673_225_C.jpg
7673,225,C,False,False,Surface Problem,290,412,105,75,92,88,True,7673_225_C.jpg
7673,315,C,True,False,Present Curb Ramp,246,430,61,119,110,70,True,7673_315_C.jpg
7675,45,C,True,False,Present Curb Ramp,290,425,105,75,105,75,True,7675_45_C.jpg
7675,135,C,True,False,Present Curb Ramp,310,443,125,55,123,57,True,7675_135_C.jpg
7675,135,C,False,False,Surface Problem,286,448,101,79,128,52,True,7675_135_C.jpg
7675,315,C,False,False,Surface Problem,363,428,178,2,108,72,False,7675_315_C.jpg
7675,315,C,True,False,Present Curb Ramp,341,420,156,24,100,80,True,7675_315_C.jpg
7743,225,C,False,False,Obstacle,361,424,176,4,104,76,False,7743_225_C.jpg
7743,315,C,True,False,Present Curb Ramp,193,428,8,172,108,72,False,7743_315_C.jpg
7748,315,C,True,False,Present Curb Ramp,302,344,117,63,24,156,True,7748_315_C.jpg
7855,45,C,False,False,No Sidewalk,286,344,101,79,24,156,True,7855_45_C.jpg
7855,45,C,False,False,No Sidewalk,193,338,8,172,18,162,False,7855_45_C.jpg
7855,135,C,True,False,Present Curb Ramp,263,357,78,102,37,143,True,7855_135_C.jpg
7855,225,C,True,False,Present Curb Ramp,207,380,22,158,60,120,True,7855_225_C.jpg
7859,225,C,True,False,Present Curb Ramp,327,371,142,38,51,129,True,7859_225_C.jpg
7869,45,C,False,False,No Sidewalk,195,459,10,170,139,41,True,7869_45_C.jpg
7869,135,C,False,False,No Sidewalk,350,452,165,15,132,48,True,7869_135_C.jpg
7869,225,C,False,False,No Sidewalk,249,396,64,116,76,104,True,7869_225_C.jpg
7869,315,C,False,False,No Sidewalk,251,402,66,114,82,98,True,7869_315_C.jpg
7879,225,C,False,False,No Sidewalk,215,356,30,150,36,144,True,7879_225_C.jpg
7879,225,C,False,False,No Sidewalk,364,338,179,1,18,162,False,7879_225_C.jpg
7970,45,C,True,False,Present Curb Ramp,294,384,109,71,64,116,True,7970_45_C.jpg
7970,135,C,True,False,Present Curb Ramp,311,428,126,54,108,72,True,7970_135_C.jpg
7985,135,C,False,False,Surface Problem,270,394,85,95,74,106,True,7985_135_C.jpg
7985,135,C,False,False,Surface Problem,313,396,128,52,76,104,True,7985_135_C.jpg
7985,135,C,False,False,Surface Problem,349,395,164,16,75,105,True,7985_135_C.jpg
8062,45,C,True,False,Present Curb Ramp,261,424,76,104,104,76,True,8062_45_C.jpg
8062,135,C,True,False,Present Curb Ramp,322,424,137,43,104,76,True,8062_135_C.jpg
8062,225,C,True,False,Present Curb Ramp,310,412,125,55,92,88,True,8062_225_C.jpg
8062,225,C,False,False,Surface Problem,301,429,116,64,109,71,True,8062_225_C.jpg
8062,225,C,False,False,Surface Problem,338,403,153,27,83,97,True,8062_225_C.jpg
8062,315,C,True,False,Present Curb Ramp,290,416,105,75,96,84,True,8062_315_C.jpg
8062,315,C,False,False,Surface Problem,287,432,102,78,112,68,True,8062_315_C.jpg
8080,135,C,True,False,Present Curb Ramp,314,396,129,51,76,104,True,8080_135_C.jpg
8080,315,C,True,False,Present Curb Ramp,348,466,163,17,146,34,True,8080_315_C.jpg
8192,225,C,False,False,Surface Problem,246,440,61,119,120,60,True,8192_225_C.jpg
8192,225,C,True,False,Present Curb Ramp,223,434,38,142,114,66,True,8192_225_C.jpg
8399,135,C,True,False,Present Curb Ramp,312,427,127,53,107,73,True,8399_135_C.jpg
8399,225,C,True,False,Present Curb Ramp,324,440,139,41,120,60,True,8399_225_C.jpg
8399,225,C,False,False,Surface Problem,295,457,110,70,137,43,True,8399_225_C.jpg
8531,45,C,True,False,Present Curb Ramp,334,399,149,31,79,101,True,8531_45_C.jpg
8531,135,C,False,True,Missing Curb Ramp,288,427,103,77,107,73,True,8531_135_C.jpg
8540,45,C,True,False,Present Curb Ramp,339,405,154,26,85,95,True,8540_45_C.jpg
8540,135,C,True,False,Present Curb Ramp,256,412,71,109,92,88,True,8540_135_C.jpg
8540,225,C,True,False,Present Curb Ramp,267,448,82,98,128,52,True,8540_225_C.jpg
8558,45,C,True,False,Present Curb Ramp,285,379,100,80,59,121,True,8558_45_C.jpg
8558,135,C,True,False,Present Curb Ramp,347,353,162,18,33,147,True,8558_135_C.jpg
8568,45,C,True,False,Present Curb Ramp,276,398,91,89,78,102,True,8568_45_C.jpg
8568,225,C,False,False,Surface Problem,326,481,141,39,161,19,True,8568_225_C.jpg
8568,225,C,True,False,Present Curb Ramp,347,461,162,18,141,39,True,8568_225_C.jpg
8568,315,C,True,False,Present Curb Ramp,359,419,174,6,99,81,False,8568_315_C.jpg
8569,315,C,True,False,Present Curb Ramp,274,399,89,91,79,101,True,8569_315_C.jpg
8584,45,C,True,False,Present Curb Ramp,329,404,144,36,84,96,True,8584_45_C.jpg
8584,315,C,True,False,Present Curb Ramp,329,432,144,36,112,68,True,8584_315_C.jpg
8584,315,C,False,False,Surface Problem,318,456,133,47,136,44,True,8584_315_C.jpg
8584,315,C,False,False,Obstacle,280,412,95,85,92,88,True,8584_315_C.jpg
8650,45,C,True,False,Present Curb Ramp,241,376,56,124,56,124,True,8650_45_C.jpg
8715,45,C,True,False,Present Curb Ramp,323,447,138,42,127,53,True,8715_45_C.jpg
8715,315,C,True,False,Present Curb Ramp,205,421,20,160,101,79,True,8715_315_C.jpg
8828,45,C,True,False,Present Curb Ramp,284,429,99,81,109,71,True,8828_45_C.jpg
8828,45,C,False,False,Surface Problem,266,441,81,99,121,59,True,8828_45_C.jpg
8828,45,C,False,False,Surface Problem,346,400,161,19,80,100,True,8828_45_C.jpg
8828,135,C,True,False,Present Curb Ramp,268,446,83,97,126,54,True,8828_135_C.jpg
8828,225,C,True,False,Present Curb Ramp,364,413,179,1,93,87,False,8828_225_C.jpg
8828,315,C,True,False,Present Curb Ramp,338,421,153,27,101,79,True,8828_315_C.jpg
8828,315,C,False,False,Surface Problem,293,426,108,72,106,74,True,8828_315_C.jpg
8945,45,C,True,False,Present Curb Ramp,325,424,140,40,104,76,True,8945_45_C.jpg
8945,45,C,False,False,Surface Problem,222,413,37,143,93,87,True,8945_45_C.jpg
8945,45,C,False,False,Surface Problem,342,397,157,23,77,103,True,8945_45_C.jpg
8997,45,C,False,False,No Sidewalk,299,397,114,66,77,103,True,8997_45_C.jpg
9023,45,C,False,False,Surface Problem,196,360,11,169,40,140,True,9023_45_C.jpg
9023,45,C,False,False,Surface Problem,251,375,66,114,55,125,True,9023_45_C.jpg
9023,45,C,False,False,Surface Problem,294,393,109,71,73,107,True,9023_45_C.jpg
9023,135,C,False,False,Surface Problem,333,411,148,32,91,89,True,9023_135_C.jpg
9175,45,C,True,False,Present Curb Ramp,263,428,78,102,108,72,True,9175_45_C.jpg
9175,45,C,False,False,Surface Problem,242,411,57,123,91,89,True,9175_45_C.jpg
13373,45,C,True,False,Present Curb Ramp,297,417,112,68,97,83,True,13373_45_C.jpg
13373,135,C,True,False,Present Curb Ramp,321,408,136,44,88,92,True,13373_135_C.jpg
13373,225,C,False,False,Obstacle,266,406,81,99,86,94,True,13373_225_C.jpg
13399,315,C,True,False,Present Curb Ramp,331,362,146,34,42,138,True,13399_315_C.jpg
13538,45,C,False,False,No Sidewalk,283,425,98,82,105,75,True,13538_45_C.jpg
13538,45,C,False,False,No Sidewalk,194,354,9,171,34,146,False,13538_45_C.jpg
13538,225,C,False,False,No Sidewalk,309,400,124,56,80,100,True,13538_225_C.jpg
13538,225,C,False,False,No Sidewalk,206,356,21,159,36,144,True,13538_225_C.jpg
13538,315,C,False,False,No Sidewalk,257,348,72,108,28,152,True,13538_315_C.jpg
13538,315,C,False,False,No Sidewalk,339,394,154,26,74,106,True,13538_315_C.jpg
13838,45,C,False,False,No Sidewalk,268,433,83,97,113,67,True,13838_45_C.jpg
13838,135,C,False,False,No Sidewalk,252,417,67,113,97,83,True,13838_135_C.jpg
13838,225,C,False,False,No Sidewalk,346,438,161,19,118,62,True,13838_225_C.jpg
13838,315,C,False,False,No Sidewalk,214,417,29,151,97,83,True,13838_315_C.jpg
13838,315,C,False,False,No Sidewalk,362,422,177,3,102,78,False,13838_315_C.jpg
13991,45,C,False,False,Surface Problem,327,423,142,38,103,77,True,13991_45_C.jpg
14391,135,C,False,False,No Sidewalk,225,371,40,140,51,129,True,14391_135_C.jpg
14391,135,C,False,False,No Sidewalk,288,335,103,77,15,165,True,14391_135_C.jpg
14391,315,C,False,False,No Sidewalk,356,335,171,9,15,165,False,14391_315_C.jpg
14455,45,C,False,False,No Sidewalk,229,353,44,136,33,147,True,14455_45_C.jpg
14455,45,C,False,False,No Sidewalk,349,335,164,16,15,165,True,14455_45_C.jpg
14455,135,C,False,False,No Sidewalk,224,420,39,141,100,80,True,14455_135_C.jpg
14455,225,C,False,False,No Sidewalk,199,374,14,166,54,126,True,14455_225_C.jpg
14455,225,C,False,False,No Sidewalk,271,337,86,94,17,163,True,14455_225_C.jpg
14540,45,C,True,False,Present Curb Ramp,352,422,167,13,102,78,True,14540_45_C.jpg
14540,135,C,True,False,Present Curb Ramp,321,418,136,44,98,82,True,14540_135_C.jpg
14540,135,C,True,False,Present Curb Ramp,214,417,29,151,97,83,True,14540_135_C.jpg
14540,225,C,True,False,Present Curb Ramp,240,446,55,125,126,54,True,14540_225_C.jpg
14540,225,C,True,False,Present Curb Ramp,353,448,168,12,128,52,True,14540_225_C.jpg
14540,315,C,True,False,Present Curb Ramp,364,434,179,1,114,66,False,14540_315_C.jpg
14541,135,C,True,False,Present Curb Ramp,233,461,48,132,141,39,True,14541_135_C.jpg
14541,315,C,True,False,Present Curb Ramp,257,476,72,108,156,24,True,14541_315_C.jpg
15188,225,C,False,False,Surface Problem,337,476,152,28,156,24,True,15188_225_C.jpg
15188,225,C,True,False,Present Curb Ramp,306,463,121,59,143,37,True,15188_225_C.jpg
15188,315,C,True,False,Present Curb Ramp,207,371,22,158,51,129,True,15188_315_C.jpg
15629,135,C,True,False,Present Curb Ramp,359,372,174,6,52,128,False,15629_135_C.jpg
15629,135,C,True,False,Present Curb Ramp,251,356,66,114,36,144,True,15629_135_C.jpg
15629,225,C,True,False,Present Curb Ramp,204,380,19,161,60,120,True,15629_225_C.jpg
15629,225,C,True,False,Present Curb Ramp,234,381,49,131,61,119,True,15629_225_C.jpg
15629,315,C,False,False,No Sidewalk,338,376,153,27,56,124,True,15629_315_C.jpg
15685,135,C,False,False,No Sidewalk,303,371,118,62,51,129,True,15685_135_C.jpg
15685,225,C,False,False,No Sidewalk,259,341,74,106,21,159,True,15685_225_C.jpg
15685,315,C,False,False,No Sidewalk,202,342,17,163,22,158,True,15685_315_C.jpg
15685,315,C,False,False,No Sidewalk,328,328,143,37,8,172,True,15685_315_C.jpg
15829,225,C,False,False,Occlusion,307,374,122,58,54,126,True,15829_225_C.jpg
